pk_teuna_fikt,mispar_rehev_fikt,SHNAT_TEUNA,HODESH_TEUNA,NEFAH,SHNAT_YITZUR,KIVUNE_NESIA,MATZAV_REHEV,SHIYUH_REHEV_LMS,SUG_REHEV_LMS,MEKOMOT_YESHIVA_LMS,MISHKAL_KOLEL_LMS,SUG_TIK
2013059547,1,2013,3,6,1998,0,0,1,1,99,1,3
2013059547,2,2013,3,10,2011,0,0,1,1,99,,3
2013028614,1,2013,4,6,2005,0,0,1,1,99,,3
2013028614,2,2013,4,0,0,0,0,1,17,99,0,3
2013009729,1,2013,4,6,1997,0,0,1,1,99,,3
2013009729,2,2013,4,6,2011,0,0,1,1,3,1,3
2013003488,1,2013,3,6,2000,0,0,1,1,99,,3
2013013751,1,2013,4,5,2012,0,0,1,1,3,1,3
2013013751,2,2013,4,7,2007,0,0,1,1,5,1,3
2013057064,1,2013,4,2,2012,0,0,1,9,1,,3
2013057064,2,2013,4,9,2009,0,0,1,1,3,1,3
2013057064,3,2013,4,6,2012,0,0,1,1,99,1,3
2013039032,1,2013,4,6,2009,0,0,1,1,99,,3
2013039032,2,2013,4,0,0,0,0,1,17,99,0,3
2013028750,1,2013,4,6,2001,0,0,1,1,99,,3
2013028750,2,2013,4,6,2012,0,0,1,1,3,1,3
2013034920,1,2013,4,6,2002,0,0,1,1,3,1,3
2013050923,1,2013,4,6,2012,0,0,1,1,3,2,3
2013044011,1,2013,3,9,2006,0,0,1,18,13,4,3
2013044011,2,2013,3,10,2012,4433,0,1,1,3,2,3
2013048318,1,2013,4,6,1996,0,0,1,1,99,1,3
2013048318,2,2013,4,6,2002,0,0,1,1,99,,3
2013048318,3,2013,4,6,2005,0,0,1,1,99,,3
2013026042,1,2013,3,6,2007,0,0,1,1,4,1,3
2013026042,2,2013,3,6,2006,0,0,1,1,99,,3
2013041945,1,2013,4,10,2000,0,0,1,1,99,,3
2013007433,1,2013,4,8,1999,0,0,1,1,99,,3
2013007433,2,2013,4,6,1998,0,0,1,1,99,,3
2013021438,1,2013,2,8,2006,0,0,1,1,3,,3
2013021438,2,2013,2,6,2006,0,0,1,1,99,,3
2013036065,1,2013,3,9,2005,0,0,1,2,3,2,3
2013011709,1,2013,4,6,2009,0,0,1,1,99,1,3
2013011709,2,2013,4,8,2002,0,0,1,1,3,1,3
2013000687,1,2013,4,2,1992,0,0,1,10,1,,3
2013000687,2,2013,4,5,2002,0,0,1,1,99,1,3
2013000687,3,2013,4,6,2005,0,0,1,1,3,1,3
2013040710,1,2013,1,0,0,0,0,1,17,99,0,3
2013040710,2,2013,1,0,0,0,0,1,15,99,0,3
2013047862,1,2013,4,6,2009,0,0,1,1,3,1,3
2013047862,2,2013,4,0,0,0,0,1,17,99,0,3
2013012108,1,2013,4,0,0,0,0,1,17,99,0,3
2013012108,2,2013,4,8,2009,0,0,1,12,4,,3
2013040709,1,2013,3,0,0,0,0,1,15,99,0,3
2013040709,2,2013,3,6,2005,0,0,1,1,99,1,3
2013011977,1,2013,3,2,2011,0,0,1,9,1,,3
2013060212,1,2013,4,6,2013,0,0,1,1,3,1,3
2013060212,2,2013,4,6,2011,0,0,1,1,3,1,3
2013049938,1,2013,4,12,1997,0,0,1,11,39,11,3
2013001276,1,2013,4,6,2007,0,0,1,1,99,,3
2013001276,2,2013,4,8,2009,0,0,1,12,3,,3
2013055967,1,2013,4,13,2010,0,0,1,11,36,11,3
2013041072,1,2013,4,6,2004,0,0,1,1,99,,3
2013054310,3,2013,1,7,2008,0,0,1,1,4,1,3
2013057821,1,2013,1,6,2008,0,0,1,1,4,,3
2013057821,2,2013,1,6,2012,0,0,1,1,3,1,3
2013042123,1,2013,1,6,2006,0,0,1,1,99,1,3
2013042123,2,2013,1,6,2010,0,0,1,1,3,1,3
2013050683,1,2013,1,2,2012,0,0,1,10,1,1,3
2013050683,2,2013,1,5,1998,0,0,1,1,5,1,3
2013030640,1,2013,1,13,2006,0,0,1,11,37,11,3
2013026180,1,2013,1,6,2004,0,0,1,1,1,,3
2013026180,2,2013,1,2,2009,0,0,1,10,1,,3
2013038539,1,2013,1,6,1996,0,0,1,1,99,,3
2013038539,2,2013,1,6,2010,0,0,1,1,3,1,3
2013047651,1,2013,1,2,2012,0,0,1,9,1,,3
2013047651,2,2013,1,6,2012,0,0,1,1,3,1,3
2013024550,1,2013,1,9,1999,0,0,1,1,99,,3
2013024550,2,2013,1,10,2000,0,0,1,1,99,,3
2013026333,1,2013,1,5,2003,0,0,1,1,5,1,3
2013026333,2,2013,1,6,2011,0,0,1,1,99,1,3
2013026333,3,2013,1,6,2005,0,0,1,1,99,,3
2013020437,1,2013,1,12,2010,0,0,1,5,99,10,3
2013009233,1,2013,1,6,2003,0,0,1,1,99,,3
2013009233,2,2013,1,12,2010,0,0,1,11,34,11,3
2013046465,1,2013,1,7,2003,0,0,1,1,3,1,3
2013046465,2,2013,1,9,1999,0,0,1,3,3,2,3
2013041123,1,2013,1,9,2008,0,0,1,18,16,5,3
2013041123,2,2013,1,0,0,0,0,1,17,99,0,3
2013059298,1,2013,1,0,0,0,0,1,17,99,0,3
2013008383,1,2013,1,9,2010,0,0,1,1,99,,3
2013008383,2,2013,1,0,0,0,0,1,17,99,0,3
2013051410,1,2013,1,6,2012,0,0,1,1,3,1,3
2013051410,2,2013,1,0,0,0,0,1,17,99,0,3
2013014455,1,2013,1,9,2012,0,0,1,1,5,2,3
2013014455,2,2013,1,8,2010,0,0,1,1,4,2,3
2013049184,1,2013,1,6,2012,0,0,1,1,3,1,3
2013049184,2,2013,1,6,2011,0,0,1,1,3,1,3
2013000841,1,2013,1,12,2003,0,0,1,5,99,10,3
2013006941,1,2013,1,8,1999,0,0,1,1,99,,3
2013006941,2,2013,1,7,2006,0,0,1,2,3,2,3
2013050971,1,2013,1,3,2013,0,0,1,10,1,,3
2013050971,2,2013,1,8,2000,0,0,1,1,99,1,3
2013058773,1,2013,1,6,2008,0,0,1,1,3,,3
2013058773,2,2013,1,13,2003,0,0,1,11,37,11,3
2013039616,1,2013,1,7,2008,0,0,1,1,4,1,3
2013039616,2,2013,1,0,0,0,0,1,17,99,0,3
2013023572,1,2013,1,8,1999,0,0,1,1,99,,3
2013023572,2,2013,1,5,2011,0,0,1,1,3,1,3
2013059297,1,2013,1,9,1998,0,0,1,3,3,2,3
2013046466,1,2013,1,6,1992,0,0,1,1,99,1,3
2013046466,2,2013,1,9,2008,0,0,1,1,99,,3
2013046466,3,2013,1,6,1998,0,0,1,1,99,,3
2013021983,1,2013,1,6,2006,0,0,1,1,99,,3
2013050378,1,2013,1,6,2008,0,0,1,1,3,,3
2013050378,2,2013,1,0,0,0,0,1,17,99,0,3
2013034683,1,2013,1,9,2010,0,0,1,1,3,2,3
2013034683,2,2013,1,8,2008,0,0,1,1,3,,3
2013039615,1,2013,1,6,2011,0,0,1,1,3,2,3
2013039615,2,2013,1,12,2011,0,0,1,11,35,11,3
2013043445,1,2013,1,6,2011,0,0,1,1,99,1,3
2013043445,2,2013,1,6,1997,0,0,1,1,99,,3
2013043445,3,2013,1,6,2004,0,0,1,1,3,1,3
2013009992,1,2013,1,8,2008,0,0,1,1,99,,3
2013009992,2,2013,1,5,2002,0,0,1,1,5,1,3
2013032779,1,2013,1,7,2008,0,0,1,1,3,,3
2013032779,2,2013,1,6,2012,0,0,1,1,3,1,3
2013057415,1,2013,1,6,2010,0,0,1,1,3,1,3
2013057415,2,2013,1,6,2004,0,0,1,1,99,1,3
2013060724,1,2013,1,9,2003,0,0,1,2,3,3,3
2013060724,2,2013,1,6,2005,0,0,1,1,99,,3
2013034630,1,2013,1,6,2008,0,0,1,1,99,,3
2013039178,1,2013,1,0,0,0,0,1,15,99,0,3
2013039178,2,2013,1,5,2012,0,0,1,1,3,1,3
2013038388,1,2013,1,6,1995,0,0,1,1,99,1,3
2013038388,2,2013,1,5,2011,0,0,1,1,3,1,3
2013051411,1,2013,1,6,1995,0,0,1,1,99,1,3
2013051411,2,2013,1,6,2008,0,0,1,1,99,,3
2013031587,1,2013,1,6,2011,0,0,1,1,3,1,3
2013031587,2,2013,1,6,2009,0,0,1,1,3,,3
2013051466,1,2013,1,6,2006,4433,0,1,1,99,,3
2013051466,2,2013,1,13,2004,4433,0,1,7,99,16,3
2013041598,1,2013,1,6,2010,0,0,1,1,3,1,3
2013041598,2,2013,1,8,2007,4433,0,1,1,5,2,3
2013021709,1,2013,1,7,2009,0,0,1,1,3,,3
2013021709,2,2013,1,8,2000,0,0,1,1,99,,3
2013023571,1,2013,1,6,2007,0,0,1,1,99,1,3
2013023571,2,2013,1,12,2007,0,0,1,5,0,10,3
2013048288,1,2013,1,6,2006,0,0,1,1,99,,3
2013048288,2,2013,1,8,2000,0,0,1,1,1,1,3
2013020952,1,2013,1,6,2011,0,0,1,1,3,1,3
2013020952,2,2013,1,9,2004,0,0,1,1,99,,3
2013025497,1,2013,1,6,2003,0,0,1,1,99,,3
2013025497,2,2013,1,9,1998,0,0,1,3,3,2,3
2013025497,3,2013,1,6,1993,0,0,1,1,99,,3
2013052604,1,2013,1,6,2011,0,0,1,1,99,1,3
2013052604,2,2013,1,6,2009,0,0,1,1,99,,3
2013056717,1,2013,1,8,2011,0,0,1,1,3,2,3
2013056717,2,2013,1,7,1998,0,0,1,1,99,,3
2013002830,1,2013,1,11,2009,0,0,1,4,99,6,3
2013002830,2,2013,1,1,2006,0,0,1,8,99,1,3
2013011663,1,2013,1,6,2005,0,0,1,1,99,,3
2013011663,2,2013,1,6,2003,0,0,1,1,99,1,3
2013008031,1,2013,1,6,2004,0,0,1,1,99,,3
2013008031,2,2013,1,6,2001,0,0,1,1,1,,3
2013006582,1,2013,1,6,1999,0,0,1,1,3,1,3
2013006582,2,2013,1,6,2012,0,0,1,1,99,1,3
2013055506,1,2013,1,5,2010,0,0,1,1,3,1,3
2013055506,2,2013,1,6,2002,0,0,1,1,3,,3
2013055506,3,2013,1,6,2010,0,0,1,1,3,1,3
2013003180,1,2013,1,6,2006,0,0,1,1,3,1,3
2013003180,2,2013,1,7,2012,0,0,1,1,3,2,3
2013014240,1,2013,1,12,2008,0,0,1,4,4,4,3
2013014240,2,2013,1,8,2007,0,0,1,2,3,2,3
2013043710,1,2013,1,5,2011,0,0,1,1,3,1,3
2013043710,2,2013,1,6,2001,0,0,1,1,5,1,3
2013023725,1,2013,1,6,1994,0,0,1,1,99,1,3
2013036945,1,2013,2,6,2000,0,0,1,1,99,,3
2013036945,2,2013,2,6,2004,0,0,1,1,3,,3
2013018388,1,2013,2,6,1997,0,0,1,1,4,1,3
2013018388,2,2013,2,6,2009,0,0,1,1,99,1,3
2013033280,1,2013,1,13,2009,0,0,1,11,51,11,3
2013033280,2,2013,1,9,2000,0,0,1,18,8,2,3
2013010149,1,2013,1,2,2010,0,0,1,9,1,1,3
2013003918,1,2013,1,6,1992,0,0,1,1,99,,3
2013003918,2,2013,1,6,2006,0,0,1,1,99,,3
2013043054,1,2013,1,2,2009,0,0,1,10,99,,3
2013019769,1,2013,2,2,2010,0,0,1,17,1,1,3
2013019769,2,2013,2,6,2010,0,0,1,1,99,1,3
2013019769,3,2013,2,5,1998,0,0,1,1,5,1,3
2013055748,1,2013,2,6,2002,0,0,1,1,1,,3
2013055748,2,2013,2,6,2011,0,0,1,1,3,1,3
2013058895,1,2013,2,6,2001,0,0,1,1,99,1,3
2013036077,1,2013,1,9,2005,0,0,1,18,99,4,3
2013026022,1,2013,2,12,2005,0,0,1,11,30,11,3
2013026022,2,2013,2,6,2011,0,0,1,1,3,1,3
2013030871,1,2013,2,6,2007,0,0,1,1,99,,3
2013048795,1,2013,2,8,1995,0,0,1,1,99,,3
2013016086,1,2013,2,12,2002,0,0,1,6,99,13,3
2013043704,1,2013,1,8,2009,0,0,1,1,99,1,3
2013043704,2,2013,1,6,2000,0,0,1,1,99,,3
2013001721,1,2013,1,7,2001,0,0,1,1,99,,3
2013001721,2,2013,1,9,2005,0,0,1,2,5,2,3
2013039019,1,2013,1,5,2012,0,0,1,1,3,1,3
2013039019,2,2013,1,0,0,0,0,5,17,99,0,3
2013022242,1,2013,1,6,2005,0,0,1,1,99,,3
2013022242,2,2013,1,0,0,0,0,1,17,99,0,3
2013017660,1,2013,1,6,2011,0,0,1,1,99,1,3
2013017660,2,2013,1,6,2010,0,0,1,1,99,1,3
2013028625,1,2013,2,6,2008,0,0,1,1,3,,3
2013028625,2,2013,2,6,1998,0,0,1,1,5,1,3
2013013652,1,2013,2,9,2013,0,0,1,12,10,3,3
2013013652,2,2013,2,6,2010,0,0,1,1,99,1,3
2013041745,1,2013,2,13,2005,0,0,1,11,53,13,3
2013022949,1,2013,1,6,1997,0,0,1,1,99,,3
2013054574,1,2013,2,6,2008,0,0,1,1,99,,3
2013037305,1,2013,2,5,2009,0,0,1,1,3,1,3
2013037305,2,2013,2,0,0,0,0,1,15,99,0,3
2013005380,1,2013,1,2,2008,0,0,1,9,99,,3
2013005380,2,2013,1,6,2011,0,0,1,1,99,1,3
2013006239,1,2013,1,6,1996,0,0,1,1,99,,3
2013006239,2,2013,1,6,2006,0,0,1,1,3,1,3
2013035399,1,2013,1,6,1998,0,0,1,17,99,,3
2013035399,2,2013,1,6,2011,0,0,1,1,3,1,3
2013028226,1,2013,2,8,1999,0,0,1,1,99,,3
2013013897,1,2013,1,6,2000,0,0,1,1,99,,3
2013028743,1,2013,2,11,2007,0,0,1,11,40,10,3
2013029359,1,2013,2,6,2008,0,0,1,1,3,,3
2013029359,2,2013,2,0,0,0,0,1,17,99,0,3
2013007760,1,2013,2,6,2000,0,0,1,1,5,,3
2013023611,1,2013,1,6,2008,0,0,1,1,4,1,3
2013023611,2,2013,1,10,2008,0,0,1,2,3,2,3
2013012369,1,2013,1,13,2001,0,0,1,11,35,11,3
2013030059,1,2013,2,6,2012,0,0,1,1,3,1,3
2013030059,2,2013,2,6,2006,0,0,1,1,99,,3
2013016215,1,2013,2,6,2011,0,0,1,1,3,1,3
2013016215,2,2013,2,0,0,0,0,1,17,99,0,3
2013035750,1,2013,2,0,0,0,0,1,17,99,0,3
2013035750,2,2013,2,6,2010,0,0,1,1,3,2,3
2013004211,1,2013,2,6,1997,0,0,1,1,4,,3
2013004211,2,2013,2,0,0,0,0,1,17,99,0,3
2013049223,1,2013,2,8,2000,0,0,1,1,99,,3
2013049223,2,2013,2,8,1997,0,0,1,1,99,,3
2013005008,1,2013,1,13,2006,0,0,1,11,37,11,3
2013010964,1,2013,1,6,2011,0,0,1,2,3,2,3
2013017908,1,2013,2,6,2006,0,0,1,1,4,,3
2013012597,1,2013,2,6,2009,0,0,1,1,99,1,3
2013012597,2,2013,2,6,2012,0,0,1,1,99,1,3
2013012597,3,2013,2,6,2010,0,0,1,1,99,1,3
2013045795,1,2013,2,6,1998,0,0,1,1,99,1,3
2013045795,2,2013,2,0,0,0,0,1,17,99,0,3
2013039636,1,2013,2,6,2011,0,0,1,1,99,1,3
2013039636,2,2013,2,5,2012,0,0,1,1,3,1,3
2013040912,1,2013,2,6,2002,0,0,1,1,99,,3
2013040912,2,2013,2,6,2010,0,0,1,1,99,1,3
2013061430,1,2013,1,6,2008,0,0,1,1,99,,3
2013041040,1,2013,1,7,2003,0,0,1,1,3,1,3
2013058289,1,2013,2,0,0,0,0,9,8,99,0,3
2013054606,1,2013,1,6,1996,0,0,1,1,99,,3
2013054607,1,2013,2,0,0,0,0,1,17,99,0,3
2013054607,2,2013,2,0,0,0,0,1,15,99,0,3
2013052361,1,2013,1,8,1994,0,0,1,3,3,2,3
2013024731,1,2013,1,7,2007,0,0,1,1,5,1,3
2013024731,2,2013,1,11,2010,0,0,1,1,3,2,3
2013030347,1,2013,2,6,2006,0,0,1,1,3,1,3
2013030347,2,2013,2,6,2011,0,0,1,1,3,1,3
2013054953,1,2013,2,6,2008,0,0,1,1,99,,3
2013054953,2,2013,2,9,2000,0,0,1,3,99,2,3
2013042433,1,2013,2,6,2010,0,0,1,1,3,1,3
2013042433,2,2013,2,6,2009,0,0,1,1,3,1,3
2013006711,1,2013,2,8,2005,0,0,1,1,4,1,3
2013005844,1,2013,2,4,2011,0,0,1,1,2,1,3
2013005844,2,2013,2,6,2008,0,0,1,1,99,,3
2013026759,1,2013,2,6,2008,0,0,1,1,99,,3
2013052250,1,2013,2,5,2005,0,0,1,1,3,1,3
2013052250,2,2013,2,6,1999,0,0,1,1,5,,3
2013002567,1,2013,2,6,2006,0,0,1,1,99,,3
2013032878,1,2013,1,7,2004,0,0,1,2,3,2,3
2013058239,1,2013,1,6,2012,0,0,1,2,3,1,3
2013058239,2,2013,1,9,2005,0,0,1,1,4,,3
2013018387,1,2013,2,7,2007,0,0,1,2,3,2,3
2013018387,2,2013,2,6,2009,0,0,1,1,99,,3
2013009558,1,2013,2,6,2012,0,0,1,1,99,1,3
2013024221,1,2013,2,6,2013,0,0,1,17,3,1,3
2013002700,1,2013,2,6,2009,0,0,1,1,3,1,3
2013043516,1,2013,2,0,0,0,0,1,17,99,0,3
2013045848,1,2013,2,10,2007,0,0,1,2,4,2,3
2013035398,1,2013,2,9,2012,0,0,1,4,99,6,3
2013035398,2,2013,2,11,2001,0,0,1,5,99,10,3
2013024380,1,2013,2,8,2006,0,0,1,1,99,,3
2013005603,1,2013,1,6,2004,0,0,1,1,3,2,3
2013005603,2,2013,1,6,2009,0,0,1,1,3,1,3
2013041054,1,2013,1,6,2008,0,0,1,1,99,,3
2013041054,2,2013,1,8,2008,0,0,1,1,4,1,3
2013031556,1,2013,2,13,2009,0,0,1,11,39,11,3
2013031556,2,2013,2,6,2001,0,0,1,1,5,,3
2013032429,1,2013,2,9,2011,0,0,1,1,3,2,3
2013032429,2,2013,2,8,2007,0,0,1,1,3,,3
2013019751,1,2013,1,6,2007,0,0,1,1,99,,3
2013019751,2,2013,1,9,2005,0,0,1,1,3,2,3
2013011629,1,2013,2,8,2010,0,0,1,1,99,2,3
2013011629,2,2013,2,6,2008,0,0,1,1,99,,3
2013037306,1,2013,1,8,2008,0,0,1,17,3,,3
2013037306,2,2013,1,6,2011,0,0,1,1,3,1,3
2013025049,1,2013,2,6,2012,0,0,1,1,99,1,3
2013025049,2,2013,2,6,2005,0,0,1,1,4,,3
2013032897,1,2013,2,6,1999,0,0,1,1,99,,3
2013007882,1,2013,1,9,2004,0,0,1,2,5,2,3
2013043839,1,2013,1,2,2008,0,0,1,9,99,,3
2013001588,1,2013,1,10,2008,0,0,1,2,4,2,3
2013001588,2,2013,1,6,2008,0,0,1,1,99,1,3
2013031941,1,2013,2,6,2012,0,0,1,1,3,1,3
2013027653,1,2013,2,6,2008,0,0,1,1,3,1,3
2013027653,2,2013,2,5,2011,0,0,1,1,3,1,3
2013006876,1,2013,1,6,2011,0,0,1,1,99,1,3
2013006876,2,2013,1,9,2011,0,0,1,1,5,2,3
2013026623,1,2013,1,6,2000,0,0,1,1,5,,3
2013000640,1,2013,1,8,2008,0,0,1,12,4,,3
2013032767,1,2013,2,6,2006,0,0,1,1,99,,3
2013032767,2,2013,2,6,2005,0,0,1,1,99,,3
2013017735,1,2013,1,6,1998,0,0,1,1,99,,3
2013047059,1,2013,2,6,1996,0,0,1,1,99,,3
2013047059,2,2013,2,6,2009,0,0,1,1,3,1,3
2013047059,3,2013,2,6,2008,0,0,1,1,99,,3
2013021142,1,2013,2,6,2005,0,0,1,1,3,,3
2013021142,2,2013,2,0,0,0,0,1,17,99,0,3
2013008056,1,2013,1,8,2005,0,0,1,1,3,,3
2013008056,2,2013,1,0,0,0,0,1,17,99,0,3
2013008056,3,2013,1,6,2009,0,0,1,1,3,1,3
2013035397,1,2013,2,6,2012,0,0,1,1,3,1,3
2013035397,2,2013,2,0,0,0,0,1,14,99,0,3
2013057192,1,2013,2,6,2001,0,0,1,1,3,,3
2013057192,2,2013,2,6,2004,0,0,1,1,3,,3
2013008547,1,2013,2,0,0,0,0,1,17,99,0,3
2013025765,1,2013,2,6,2009,0,0,1,1,3,1,3
2013037347,1,2013,2,10,2001,0,0,1,1,99,,3
2013037347,2,2013,2,8,2008,0,0,1,1,99,,3
2013044154,1,2013,2,2,2012,0,0,1,9,1,,3
2013007779,1,2013,2,2,2008,0,0,1,9,99,,3
2013007779,2,2013,2,5,2007,0,0,1,1,3,1,3
2013024031,1,2013,2,2,2008,0,0,1,10,1,,3
2013010683,1,2013,1,6,2010,0,0,1,1,4,1,3
2013010683,2,2013,1,8,2010,0,0,1,12,3,1,3
2013015282,1,2013,2,6,1997,0,0,1,1,99,,3
2013015282,2,2013,2,0,0,0,0,1,17,99,0,3
2013026777,1,2013,2,6,2008,0,0,1,1,3,,3
2013026777,2,2013,2,0,0,0,0,1,15,99,0,3
2013022946,1,2013,2,2,2011,0,0,1,9,1,1,3
2013005846,1,2013,2,6,2010,0,0,1,1,3,1,3
2013005846,2,2013,2,0,0,0,0,1,17,99,0,3
2013032218,1,2013,2,6,2005,0,0,1,1,99,,3
2013024589,1,2013,1,2,2008,0,0,1,9,1,,3
2013043123,1,2013,1,13,2001,0,0,1,6,99,13,3
2013015580,1,2013,2,13,2009,0,0,1,11,36,11,3
2013039235,1,2013,2,6,2007,0,0,1,1,99,,3
2013049940,1,2013,2,12,2012,0,0,1,11,35,11,3
2013020655,1,2013,2,2,2008,0,0,1,9,99,,3
2013020655,2,2013,2,9,2004,0,0,1,1,3,,3
2013041764,1,2013,2,12,2008,0,0,1,11,51,11,3
2013015281,1,2013,2,6,2008,0,0,1,1,99,,3
2013015281,2,2013,2,7,2012,0,0,1,1,3,2,3
2013004807,1,2013,2,6,2006,0,0,1,1,99,,3
2013004807,2,2013,2,0,0,0,0,1,17,99,0,3
2013052249,1,2013,2,6,2007,0,0,1,1,99,,3
2013052249,2,2013,2,0,0,0,0,1,17,99,0,3
2013028879,1,2013,3,0,2009,0,0,3,8,99,0,3
2013043702,1,2013,1,6,2008,0,0,1,1,3,1,3
2013043702,2,2013,1,6,1998,0,0,1,1,99,,3
2013047065,1,2013,2,5,2011,0,0,1,1,3,1,3
2013047065,2,2013,2,8,1993,0,0,1,1,99,,3
2013000284,1,2013,2,6,2001,0,0,1,1,99,,3
2013000284,2,2013,2,6,2002,0,0,1,1,3,1,3
2013000285,1,2013,1,8,2011,0,0,1,1,4,2,3
2013000285,2,2013,1,6,2012,0,0,1,1,3,1,3
2013000286,1,2013,2,8,2001,0,0,1,1,99,,3
2013000286,2,2013,2,5,2013,0,0,1,1,3,1,3
2013006246,1,2013,2,7,2006,0,0,1,1,4,,3
2013006246,2,2013,2,0,0,0,0,1,17,99,0,3
2013000287,1,2013,2,8,2010,0,0,1,1,99,2,3
2013000287,2,2013,2,6,2004,0,0,1,1,99,,3
2013027899,1,2013,3,9,2000,0,0,1,3,3,2,3
2013036390,1,2013,3,2,2011,3344,0,1,9,1,1,3
2013036390,2,2013,3,6,2001,3344,0,1,1,99,,3
2013026775,1,2013,2,6,2011,0,0,1,12,3,1,3
2013045920,1,2013,2,9,2011,0,0,1,4,99,4,3
2013045920,2,2013,2,9,2010,0,0,1,1,4,2,3
2013046381,1,2013,2,6,2002,0,0,1,1,99,1,3
2013046381,2,2013,2,9,2007,0,0,1,1,5,2,3
2013049201,1,2013,2,6,2012,0,0,1,1,3,1,3
2013049201,2,2013,2,6,2002,0,0,1,1,99,,3
2013050540,1,2013,2,6,1996,0,0,1,1,99,,3
2013000288,1,2013,1,6,2012,0,0,1,1,99,1,3
2013000288,2,2013,1,6,2005,0,0,1,1,99,,3
2013009982,1,2013,2,6,2007,0,0,1,1,99,,3
2013009982,2,2013,2,6,1998,0,0,1,1,99,,3
2013008388,1,2013,3,6,2002,0,0,1,1,3,1,3
2013018947,1,2013,2,9,2001,0,0,1,3,3,2,3
2013018947,2,2013,2,6,1999,0,0,1,1,99,1,3
2013024224,1,2013,3,8,2001,0,0,1,1,99,,3
2013010833,1,2013,2,6,2007,0,0,1,1,99,,3
2013010833,2,2013,2,0,2009,0,0,3,1,99,0,3
2013045316,1,2013,2,8,2010,0,0,1,1,99,1,3
2013045316,2,2013,2,6,2000,0,0,1,1,99,,3
2013020550,1,2013,1,4,2011,0,0,1,1,2,1,3
2013020550,2,2013,1,6,2012,0,0,1,12,3,1,3
2013056708,1,2013,2,6,2011,0,0,1,1,99,1,3
2013056708,2,2013,2,6,2005,0,0,1,1,99,,3
2013015696,1,2013,2,12,2012,0,0,1,11,38,11,3
2013034832,1,2013,2,6,2011,0,0,1,1,99,1,3
2013029622,1,2013,2,6,2004,0,0,1,1,99,1,3
2013029622,2,2013,2,8,1997,0,0,1,1,99,,3
2013060190,1,2013,2,6,2012,0,0,1,1,3,1,3
2013060190,2,2013,2,6,1994,0,0,1,1,99,,3
2013044926,1,2013,2,6,2009,0,0,1,1,99,1,3
2013044926,2,2013,2,6,2007,0,0,1,1,3,,3
2013002363,1,2013,1,6,2010,0,0,1,1,3,1,3
2013002363,2,2013,1,0,0,0,0,1,17,99,0,3
2013014446,1,2013,3,6,2007,0,0,1,1,3,,3
2013014446,2,2013,3,7,2010,0,0,1,1,3,1,3
2013046718,1,2013,2,12,2007,0,0,1,11,39,11,3
2013035365,1,2013,1,7,2008,0,0,1,1,3,,3
2013035365,2,2013,1,9,2003,0,0,1,18,8,2,3
2013009272,1,2013,2,6,2008,0,0,1,1,99,,3
2013009272,2,2013,2,6,2007,0,0,1,1,99,,3
2013058437,1,2013,2,8,2000,0,0,1,1,5,1,3
2013058437,2,2013,2,0,2010,0,0,3,1,99,0,3
2013051432,1,2013,2,11,2009,0,0,1,1,99,2,3
2013051432,2,2013,2,9,2011,0,0,1,12,10,4,3
2013010416,1,2013,2,6,2011,0,0,1,1,3,1,3
2013010416,2,2013,2,6,2012,0,0,1,1,3,1,3
2013002223,1,2013,2,7,2004,2211,0,1,1,99,,3
2013030658,1,2013,3,6,2000,0,0,1,1,5,,3
2013059466,1,2013,1,6,2011,0,0,1,1,2,1,3
2013059466,2,2013,1,10,2005,0,0,1,1,99,,3
2013052658,1,2013,1,6,2008,0,0,1,1,99,,3
2013052658,2,2013,1,0,0,0,0,1,17,99,0,3
2013023591,1,2013,2,6,2005,0,0,1,1,4,,3
2013023591,2,2013,2,13,2006,0,0,1,6,99,13,3
2013031937,1,2013,2,5,2000,0,0,1,1,99,1,3
2013005172,3,2013,1,9,2008,0,0,1,1,4,,3
2013056379,1,2013,1,6,1996,0,0,1,1,4,,3
2013056379,2,2013,1,6,2007,0,0,1,1,99,,3
2013001142,1,2013,1,6,2001,0,0,1,1,3,,3
2013001142,2,2013,1,12,2007,0,0,1,5,99,10,3
2013037320,1,2013,1,8,2007,0,0,1,1,99,2,3
2013034901,1,2013,2,8,2004,0,0,1,1,1,1,3
2013042102,1,2013,4,6,2005,0,0,1,1,3,1,3
2013042102,2,2013,4,6,2008,0,0,1,1,3,,3
2013023918,1,2013,3,9,1996,0,0,1,1,7,3,3
2013005850,1,2013,4,6,2006,0,0,1,1,99,,3
2013005850,2,2013,4,6,1996,0,0,1,1,4,1,3
2013032235,1,2013,4,6,2002,0,0,1,1,3,1,3
2013032235,2,2013,4,0,2012,0,0,3,3,99,0,3
2013045965,1,2013,4,6,2010,0,0,1,1,3,1,3
2013045965,2,2013,4,8,2000,0,0,1,1,3,,3
2013009305,1,2013,4,9,2007,0,0,1,2,5,2,3
2013009305,2,2013,4,0,2010,0,0,3,1,99,0,3
2013048439,1,2013,4,0,0,0,0,1,17,99,0,3
2013048439,2,2013,4,2,2009,0,0,1,10,1,,3
2013029428,1,2013,4,6,2012,0,0,1,1,3,1,3
2013029428,2,2013,4,6,2007,0,0,1,1,3,,3
2013005157,1,2013,3,13,2008,0,0,1,6,99,14,3
2013005157,2,2013,3,6,2010,0,0,1,1,3,1,3
