pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2010009106,1,1,3,0,,,,,431,40,216,4219,52,2010,9,16,32,4,1,5,9,3,3,8,0,2,6,0,0,5,1,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,187175,647121
2010009143,1,1,4,0,,,,,41,0,50,,38,2010,11,8,32,4,1,2,9,3,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,171835,637201
2010009283,1,1,4,0,,,,,65,0,68,,11,2010,1,12,32,4,1,3,9,3,3,8,0,3,5,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,196392,706052
2010009351,1,1,4,0,,,,,4,0,2354,,12,2010,6,2,32,4,1,4,9,2,4,8,0,3,4,1,3,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209052,762693
2010009369,1,1,2,6300,301,,60,,,,,,20,2010,7,25,32,4,1,1,9,3,4,8,1,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,5,51,512,0,16,1,182072,664032
2010009378,1,1,4,0,,,,,443,0,140,,52,2010,7,7,32,4,1,4,9,3,4,8,0,2,5,0,3,5,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,201678,646709
2010009385,1,1,2,2550,,,9999,,,,,,52,2010,3,3,32,4,1,4,9,3,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,441,99,17,2,179034,636004
2010009386,1,1,3,0,,,,,441,4,63,309,52,2010,4,6,32,4,1,3,1,3,4,8,0,2,1,0,5,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,180518,653882
2010009389,1,1,1,9000,931,947,,450062,,,,,34,2010,4,8,32,4,1,5,9,3,5,9,3,0,1,0,2,5,1,,1,1,9,9,9,0,0,9,6,62,623,0,14,1,179507,572120
2010009390,1,1,1,874,0,0,,,,,,,14,2010,9,19,32,4,1,1,0,3,5,5,3,0,1,1,3,3,1,1,1,1,9,9,9,0,0,9,2,23,237,0,16,2,222690,731488
2010009392,1,2,4,0,,,,,465,0,-5,,43,2010,10,25,32,4,1,2,9,2,5,8,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,200445,660935
2010009399,1,1,4,0,,,,,4,0,1155,,20,2010,8,27,32,4,1,6,9,3,8,8,0,2,6,1,4,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,184945,663701
2010009403,1,1,2,2640,164,,999,,,,,,51,2010,3,18,32,4,1,5,9,3,8,9,9,0,0,0,0,5,11,,9,9,2,2,9,0,0,9,4,42,422,0,16,3,194910,666911
2010009414,1,1,2,3000,1134,,9999,,,,,,61,2010,4,14,32,4,1,4,9,3,8,8,3,0,1,1,2,3,1,,1,1,6,1,9,0,0,9,1,11,111,0,11,3,219064,631662
2010009415,1,1,2,2640,164,,999,,,,,,51,2010,3,18,32,4,1,5,9,3,8,8,9,0,0,0,0,5,11,,9,9,2,2,9,0,0,9,4,42,422,0,16,3,194910,666911
2010009426,1,1,2,1061,315,,9999,,,,,,14,2010,2,4,32,4,1,5,9,2,10,8,0,3,1,1,3,3,1,,1,1,9,9,9,0,0,9,2,23,237,0,16,3,231333,737235
2010009427,1,1,4,0,,,,,444,0,160,,51,2010,2,7,32,4,1,1,9,3,10,8,0,2,5,0,3,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,194743,663276
2010009429,1,1,2,7900,1109,,9999,,,,,,51,2010,2,2,32,4,1,3,9,3,11,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,42,422,0,14,3,186524,665384
2010009433,1,1,4,0,,,,,483,0,20,,51,2010,9,24,32,3,1,6,9,3,11,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,192722,667647
2010009435,1,1,2,7200,212,,9999,,,,,,51,2010,11,20,32,4,1,7,9,3,11,9,3,0,1,0,0,3,1,,1,1,9,9,9,0,0,9,4,44,442,0,16,3,180322,647852
2010009437,1,1,2,5000,2632,,10,,,,,,20,2010,11,28,32,4,1,1,9,3,11,8,0,1,1,1,2,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,1,180903,662216
2010009513,1,1,4,0,,,,,443,0,10,,51,2010,4,13,32,4,1,3,9,3,17,9,1,0,1,0,0,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,202740,645479
2010009525,1,1,4,0,,,,,443,0,10,,52,2010,4,13,32,4,1,3,9,3,17,8,1,0,1,0,0,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,202740,645479
2010009530,1,1,2,7900,212,,9999,,,,,,51,2010,5,18,32,2,1,3,9,3,1,8,3,0,1,0,3,3,1,,1,1,9,9,9,3,3,1,4,42,422,0,14,3,188995,666302
2010009531,1,2,4,0,,,,,367,0,110,,43,2010,12,31,32,4,1,6,9,3,5,9,3,0,4,1,3,3,1,,1,2,9,9,9,0,0,9,9,99,999,99,99,1,209399,620266
2010009532,1,1,2,8400,508,,9999,,,,,,52,2010,12,12,32,4,1,1,9,3,1,8,9,0,1,0,0,3,1,,1,1,9,9,7,0,0,9,4,44,441,0,14,3,183408,644588
2010009539,1,1,2,240,0,,9999,,,,,,14,2010,11,3,32,4,1,4,9,3,1,8,2,0,1,0,0,3,1,7,1,1,9,9,9,0,0,9,2,23,235,0,17,2,210604,729495
2010009541,1,1,3,0,,,,,89,70,46,1247,12,2010,2,25,32,4,1,5,1,3,2,8,0,3,5,1,4,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,213712,769051
2010009549,1,1,2,1304,130,,9999,,,,,,52,2010,11,23,32,4,1,3,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,43,431,99,17,3,194977,656467
2010009556,1,1,2,31,211,,9999,,,,,,51,2010,10,12,32,4,1,3,9,3,1,8,0,3,1,0,4,3,1,,1,1,9,9,9,3,3,1,6,62,622,0,16,3,164118,579453
2010009560,1,1,1,6600,749,911,,8150051,,,,,20,2010,11,25,32,4,1,5,0,2,1,8,0,3,1,1,2,3,1,1,1,1,9,9,9,1,3,2,5,51,513,0,14,1,177932,658008
2010009561,1,1,2,5000,2753,,12,,,,,,20,2010,11,2,32,4,1,3,9,3,1,8,1,0,1,1,3,3,1,,1,1,9,9,9,3,3,1,5,51,511,0,12,1,180898,662001
2010009563,1,1,2,6100,103,,9999,,,,,,20,2010,6,20,32,4,1,1,9,3,1,8,4,0,1,1,1,3,1,,1,1,9,9,9,4,9,9,5,51,512,0,14,3,183660,667160
2010009564,1,1,1,6200,308,309,,90032,,,,,20,2010,4,8,32,4,1,5,0,3,1,8,3,0,1,1,1,3,1,1,1,1,9,9,9,3,1,2,5,51,513,0,14,1,175993,657952
2010009565,1,1,1,6200,102,666,,80230041,,,,,20,2010,5,10,32,4,1,2,0,3,1,8,1,0,1,1,2,3,1,1,1,1,9,9,7,0,0,9,5,51,513,0,14,1,176729,659270
2010009566,1,1,1,5000,1135,461,,10380511,,,,,20,2010,3,28,32,4,1,1,1,2,1,8,0,3,1,1,2,3,1,2,1,1,9,9,9,1,4,1,5,51,511,0,12,1,178054,664553
2010009570,1,1,1,7900,1011,174,,99970107,,,,,51,2010,6,2,32,4,1,4,9,3,1,8,9,0,1,0,1,3,1,7,1,1,9,9,9,0,0,9,4,42,422,0,14,1,188260,666481
2010009572,1,1,2,481,0,,9999,,,,,,14,2010,4,21,32,4,1,4,9,3,1,8,3,0,1,2,3,3,1,,1,1,9,9,1,0,0,9,2,22,222,99,27,2,238503,755088
2010009574,1,1,2,9000,498,,9999,,,,,,34,2010,4,14,32,4,1,4,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,3,3,1,6,62,623,0,14,3,177776,575398
2010009578,1,1,2,3000,348,,45,,,,,,61,2010,10,7,32,4,1,5,9,1,1,8,2,0,1,1,3,3,1,,1,1,9,9,6,0,0,9,1,11,111,0,11,1,220935,632375
2010009580,1,1,2,3000,1753,,117,,,,,,61,2010,11,25,32,4,1,5,9,2,1,3,4,0,1,1,1,3,1,,1,1,9,9,9,3,2,1,1,11,111,0,11,1,220603,628425
2010009581,1,1,1,7900,1011,174,,99970107,,,,,51,2010,6,2,32,4,1,4,0,3,1,8,3,0,1,0,1,3,1,7,1,1,9,9,9,0,0,9,4,42,422,0,14,1,188260,666481
2010009593,1,1,2,6600,990,,9999,,,,,,20,2010,11,26,32,4,1,6,9,3,1,8,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,513,0,14,3,179629,657435
2010009595,1,1,2,1139,144,,9999,,,,,,12,2010,12,19,32,4,1,1,9,3,1,8,3,0,1,1,3,3,1,,1,6,9,9,9,3,3,1,2,24,242,0,16,3,228461,756932
2010009596,1,1,2,7600,403,,9999,,,,,,12,2010,11,26,32,4,1,6,9,2,1,8,3,0,1,1,3,3,1,,1,1,9,9,9,3,3,1,2,24,246,0,16,3,207092,759589
2010009597,1,1,2,7600,0,,9999,,,,,,12,2010,10,18,32,4,1,2,9,3,1,8,0,3,1,1,2,3,1,,1,1,9,9,9,3,3,2,2,24,246,0,16,2,207000,758901
2010009601,1,1,1,9600,139,123,,7850001,,,,,11,2010,4,15,32,4,1,5,0,3,1,8,3,0,1,1,3,3,1,7,1,1,9,9,9,3,1,1,3,31,311,0,16,1,206881,749985
2010009602,1,1,1,6800,330,228,,880005,,,,,11,2010,4,16,32,4,1,6,0,3,1,8,0,3,1,1,4,3,1,1,1,1,9,9,9,1,1,1,3,31,311,0,16,1,210447,746019
2010009605,1,1,1,7800,370,636,,8780001,,,,,11,2010,10,27,32,4,1,4,0,3,1,8,3,0,1,1,2,3,1,1,1,1,9,9,4,0,0,9,3,32,324,99,16,1,198389,707884
2010009611,1,1,1,9600,161,0,,,,,,,11,2010,11,4,32,4,1,5,0,3,2,8,0,3,1,1,5,3,1,1,1,1,9,9,9,0,0,9,3,31,311,0,16,3,206469,749055
2010009612,1,1,2,4000,423,,1,,,,,,11,2010,7,2,32,4,1,6,9,3,2,8,1,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,3,199271,748102
2010009613,1,1,2,7800,106,,5,,,,,,11,2010,6,18,32,4,1,6,9,3,2,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,3,32,324,99,16,3,198760,707641
2010009616,1,1,3,0,,,,,70,762,449,1205,11,2010,4,22,32,4,1,5,1,3,2,8,3,0,1,2,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,208602,740840
2010009617,1,1,3,0,,,,,4,0,2215,4089,11,2010,4,28,32,4,1,4,1,3,2,8,0,2,2,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,208624,749737
2010009618,1,1,4,0,,,,,781,0,55,,11,2010,1,31,32,4,1,1,9,2,2,8,0,1,3,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,214982,747626
2010009619,1,1,3,0,,,,,4,7021,1828,387,11,2010,1,1,32,4,1,6,0,3,2,8,3,0,4,1,3,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,196386,727280
2010009623,1,1,2,1139,0,,9999,,,,,,12,2010,12,1,32,4,1,4,9,3,2,8,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,2,24,242,0,16,2,228737,758404
2010009629,1,1,2,7100,376,,9999,,,,,,38,2010,4,7,32,4,1,4,9,3,2,8,2,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,6,61,614,0,14,3,159230,620018
2010009630,1,1,1,7100,1035,1115,,9920021,,,,,38,2010,4,1,32,3,1,5,1,3,2,8,0,1,1,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159998,620556
2010009631,1,1,1,9000,811,838,,8380023,,,,,34,2010,1,12,32,4,1,3,1,3,2,8,0,2,2,1,4,3,1,2,1,1,9,9,9,0,0,9,6,62,623,0,14,1,180632,572821
2010009633,1,1,1,3000,1323,1324,,12470415,,,,,61,2010,12,1,32,4,1,4,0,3,2,8,3,0,1,1,3,3,1,1,1,1,9,9,9,0,0,9,1,11,111,0,11,1,220401,629837
2010009634,1,1,1,3000,4762,4752,,28440715,,,,,61,2010,10,16,32,4,1,7,1,3,2,8,0,3,3,1,5,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,11,1,222454,637147
2010009635,1,1,2,78,,,9999,,,,,,61,2010,4,30,32,4,1,6,9,3,2,8,4,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,1,11,111,26,33,2,211503,635400
2010009638,1,1,1,3000,4762,4752,,28440715,,,,,61,2010,4,3,32,3,1,7,1,3,2,8,0,3,3,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,11,1,222454,637147
2010009639,1,1,2,3000,1299,,9999,,,,,,61,2010,1,26,32,4,1,3,9,3,2,8,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,11,3,216314,630550
2010009640,1,1,2,779,101,,99,,,,,,61,2010,3,18,32,4,1,5,9,3,2,9,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,1,11,111,26,31,3,213862,628836
2010009647,1,1,1,6700,473,512,,8600131,,,,,14,2010,2,2,32,4,1,3,0,3,2,8,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,2,22,221,0,16,1,249546,743485
2010009648,1,1,1,7700,311,308,,460004,,,,,14,2010,1,26,32,4,1,3,0,3,2,8,0,3,1,1,2,3,1,1,1,1,9,9,9,0,0,9,2,23,234,0,16,1,227090,724433
2010009649,1,1,3,0,,,,,77,0,589,9039,14,2010,10,11,32,4,1,2,0,3,2,8,0,3,5,1,5,3,1,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,230984,741021
2010009650,1,1,3,0,,,,,65,767,606,1139,14,2010,10,26,32,4,1,3,1,3,2,8,0,3,4,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,239578,732872
2010009651,1,1,3,0,,,,,77,79,498,1355,14,2010,8,10,32,4,1,3,1,3,2,8,0,3,5,1,1,3,1,4,1,1,9,9,9,0,0,9,9,99,999,99,99,1,222132,740397
2010009653,1,1,1,7400,532,419,,170034,,,,,51,2010,5,12,32,4,1,4,1,3,2,8,0,3,1,0,3,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,14,1,186691,692253
2010009654,1,1,4,0,,,,,46,0,20,,52,2010,9,15,32,4,1,4,9,3,2,8,3,0,4,0,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,192016,657049
2010009655,1,1,2,469,135,,47,,,,,,52,2010,7,29,32,4,1,5,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,441,99,17,1,183274,640976
2010009656,1,1,3,0,,,,,531,40,100,4198,51,2010,7,19,32,4,1,2,1,3,2,8,0,3,4,0,5,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,193238,674611
2010009657,1,1,2,5000,145,,12,,,,,,20,2010,4,19,32,2,1,2,9,3,2,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,3,181992,668848
2010009658,1,1,2,5000,1352,,9999,,,,,,20,2010,5,14,32,4,1,6,9,3,2,9,0,1,1,1,1,1,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,3,178119,662979
2010009659,1,1,2,6400,618,,7,,,,,,20,2010,8,1,32,4,1,1,9,3,2,8,0,1,1,1,1,1,1,,1,1,9,9,9,0,0,9,5,51,511,0,15,1,181493,675798
2010009660,1,1,4,0,,,,,461,0,-8,,20,2010,11,22,32,4,1,2,9,3,2,8,0,3,1,1,3,3,1,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,187740,660058
2010009666,1,1,4,0,,,,,411,0,120,,52,2010,11,8,32,4,1,2,9,3,2,8,0,3,4,0,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,183730,640076
2010009668,1,1,1,5000,2959,2963,,18540942,,,,,20,2010,2,3,32,4,1,4,1,3,2,8,1,0,1,1,1,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,182208,661706
2010009709,1,1,2,8400,304,,9999,,,,,,52,2010,10,6,32,4,1,4,9,3,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,441,0,14,3,181592,645336
2010009726,1,1,1,6100,503,,,,,,,,20,2010,8,31,32,4,1,3,1,3,3,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,512,0,14,3,184461,666619
2010009733,1,1,2,2400,216,,9999,,,,,,20,2010,2,24,32,4,1,4,9,3,3,8,1,0,1,1,1,5,1,,1,1,9,9,9,0,0,9,5,51,512,0,16,3,185982,659546
2010009748,1,1,2,8300,528,,9999,,,,,,38,2010,5,9,32,4,1,1,9,3,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,442,0,10,3,182681,651405
2010009755,1,1,2,8400,488,,9999,,,,,,52,2010,5,14,32,4,1,6,9,3,3,8,9,0,0,0,0,5,1,,1,1,9,9,9,0,0,9,4,44,441,0,14,3,183393,644046
2010009783,1,1,4,0,,,,,412,0,120,,52,2010,1,6,32,4,1,4,9,3,3,8,0,3,5,0,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,181493,652562
2010009787,1,1,2,9000,335,,28,,,,,,34,2010,2,9,32,4,1,3,9,3,3,8,3,0,1,0,3,4,1,,1,1,9,9,9,0,0,9,6,62,623,0,14,1,179051,572910
2010009799,1,1,2,8300,528,,9999,,,,,,52,2010,5,9,32,4,1,1,9,3,3,8,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,442,0,10,3,182681,651405
2010009805,1,1,2,3000,1887,,88,,,,,,61,2010,3,19,32,4,1,6,9,3,3,8,0,3,1,1,2,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,11,1,220823,625503
2010009917,1,1,2,4000,635,,15,,,,,,11,2010,1,7,32,4,1,5,9,2,4,8,0,2,1,1,4,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,1,198379,746664
2010009940,1,1,2,6600,911,,9999,,,,,,20,2010,2,22,32,4,1,2,9,3,4,8,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,513,0,14,3,177942,658618
2010009941,1,1,1,5000,2665,2524,,15270924,,,,,20,2010,11,1,32,4,1,2,1,3,4,8,3,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,180495,662678
2010009942,1,1,2,6300,318,,14,,,,,,20,2010,11,18,32,4,1,5,9,3,4,8,3,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,5,51,512,0,16,1,182347,663860
2010009947,1,1,4,0,,,,,44,0,313,,52,2010,10,12,32,4,1,3,9,3,4,8,9,0,4,0,0,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184766,653931
2010009952,1,1,4,0,,,,,40,0,1925,,34,2010,1,24,32,4,1,1,9,3,5,8,3,0,2,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,178638,546281
2010009963,1,1,2,538,0,,9999,,,,,,12,2010,8,17,32,4,1,3,9,3,8,8,0,3,4,1,2,3,1,,1,1,2,4,9,0,0,9,2,24,241,99,28,2,222494,754901
2010009968,1,1,1,6900,420,483,,7420006,,,,,51,2010,8,25,32,4,1,4,1,3,8,9,9,0,0,0,0,5,1,2,1,1,2,4,9,0,0,9,4,42,421,0,15,1,189998,675877
2010009969,1,1,1,7900,1110,1115,,250024,,,,,51,2010,3,14,32,4,1,1,9,3,8,8,3,0,1,0,2,5,1,,1,1,8,9,9,0,0,9,4,42,422,0,14,1,185883,666083
2010009971,1,2,4,0,,,,,60,0,1401,,41,2010,1,4,32,4,1,2,9,3,10,5,2,0,4,1,2,3,1,,2,2,9,9,9,0,0,9,9,99,999,99,99,1,224617,673371
2010010026,1,1,2,5000,2378,,9999,,,,,,20,2010,5,27,32,4,1,5,9,3,15,8,1,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,3,179488,662358
2010010036,1,1,1,9700,409,411,,22430246,,,,,51,2010,5,26,32,4,1,4,9,3,2,8,3,0,1,0,2,3,1,,1,1,9,9,9,0,0,9,4,42,421,0,16,1,191581,674783
2010010040,1,1,1,2100,439,438,,7830003,,,,,11,2010,6,21,32,4,1,2,0,3,1,8,0,3,1,1,2,3,1,1,1,1,9,9,9,3,3,2,3,31,311,0,17,1,197363,740663
2010010042,1,1,4,0,,,,,4,0,,,20,2010,5,6,32,4,1,5,9,3,3,8,0,3,5,1,5,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,191659,696366
2010010043,1,1,1,5000,2535,2958,,18060924,,,,,20,2010,7,3,32,4,1,7,1,3,3,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,181220,661935
2010010048,1,1,4,0,,,,,77,0,558,,14,2010,12,20,32,4,1,2,9,1,4,8,0,2,5,0,3,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,227803,741653
2010010055,1,1,1,2610,492,419,,8020001,,,,,61,2010,4,15,32,4,1,5,0,2,1,8,0,3,1,1,2,3,1,1,1,1,9,9,9,3,3,1,1,11,112,0,15,1,199052,624493
2010010063,1,1,1,6100,807,816,,290042,,,,,20,2010,6,24,32,4,1,5,0,3,1,8,2,0,1,1,3,3,1,1,1,1,9,9,9,1,1,1,5,51,512,0,14,1,184883,664514
2010010064,1,1,1,8600,1011,1514,,390225,,,,,20,2010,11,18,32,4,1,5,0,3,1,8,0,1,1,1,1,4,1,1,1,1,9,9,9,1,1,1,5,51,512,0,14,1,183525,663697
2010010066,1,1,1,47,105,101,,99999999,,,,,14,2010,8,5,32,4,1,5,0,2,1,8,2,0,1,1,3,3,1,5,1,1,9,9,6,0,0,9,2,22,222,99,18,1,239254,733344
2010010067,1,1,1,874,196,120,,510001,,,,,14,2010,5,23,32,4,1,1,0,3,1,8,0,3,1,1,2,3,1,1,1,1,9,9,9,3,3,1,2,23,237,0,16,1,222943,731493
2010010068,1,1,1,8300,600,518,,20280001,,,,,52,2010,4,23,32,4,1,6,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,7,0,0,9,4,44,442,0,10,1,183085,651420
2010010069,1,1,1,2200,107,229,,9800031,,,,,34,2010,2,9,32,4,1,3,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,62,626,0,16,1,203000,553014
2010010071,1,1,2,7900,905,,12,,,,,,51,2010,9,15,32,4,1,4,9,3,1,8,2,0,1,0,2,3,1,,1,1,9,9,9,3,3,1,4,42,422,0,14,1,188653,666372
2010010074,1,1,1,6600,333,344,,150024,,,,,20,2010,12,7,32,4,1,3,0,3,2,8,1,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,5,51,513,0,14,1,179759,658485
2010010076,1,1,2,9000,925,,75,,,,,,34,2010,10,6,32,4,1,4,9,3,2,9,1,0,1,0,3,5,1,,1,1,9,9,9,0,0,9,6,62,623,0,14,1,179956,572304
2010010077,1,1,1,7400,877,878,,10590345,,,,,51,2010,10,12,32,4,1,3,9,3,2,8,9,0,1,0,2,5,1,,1,1,9,9,9,0,0,9,4,41,411,0,14,1,188662,690394
2010010084,1,1,1,7400,877,878,,10590345,,,,,51,2010,10,12,32,4,1,3,1,3,2,8,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,4,41,411,0,14,1,188662,690394
2010010086,1,2,3,0,,,,,55,5504,70,889,41,2010,1,5,32,4,1,3,9,3,2,8,2,0,4,4,3,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,195090,676279
2010010087,1,2,2,3650,135,,1,,,,,,43,2010,2,24,32,4,1,4,9,3,2,8,1,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,7,77,777,99,18,3,214223,617916
2010010150,1,1,4,0,,,,,412,0,129,,52,2010,4,8,32,4,1,5,9,3,3,9,9,0,4,0,0,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,181493,652562
2010010157,1,1,2,788,0,,9999,,,,,,52,2010,4,29,32,4,1,5,9,3,3,9,3,0,1,0,0,4,1,,1,1,9,9,9,0,0,9,4,43,431,40,31,2,189530,653703
2010010162,1,1,2,627,0,,9999,,,,,,51,2010,7,21,32,4,1,4,9,3,4,9,0,2,5,0,0,5,1,,1,1,9,9,9,0,0,9,4,42,421,99,28,2,195600,673401
2010010163,1,1,4,0,,,,,42,0,985,,52,2010,8,22,32,4,1,1,9,3,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,178645,648320
2010010170,1,1,1,9300,131,0,,,,,,,11,2010,4,29,32,4,1,5,0,3,5,8,3,0,1,1,4,3,1,1,1,1,9,9,9,0,0,9,3,32,322,99,17,3,196550,719857
2010010171,1,1,2,8500,301,,68,,,,,,52,2010,1,4,32,4,1,2,9,3,5,9,0,3,1,0,2,5,1,,1,1,9,9,9,0,0,9,4,43,431,0,15,1,187678,648944
2010010176,1,1,4,0,,,,,465,0,20,,51,2010,11,21,32,4,1,1,9,3,10,5,9,0,4,0,3,5,11,,9,1,6,2,9,0,0,9,9,99,999,99,99,1,197608,660386
2010010183,1,1,2,4000,526,,33,,,,,,11,2010,3,5,32,4,1,6,9,2,11,8,3,0,1,1,3,3,1,,1,5,9,9,9,0,0,9,3,31,311,0,13,1,198520,748608
2010010202,1,1,2,3000,612,,210,,,,,,61,2010,1,17,32,4,1,1,9,2,1,8,3,0,1,1,3,3,1,,1,1,9,9,9,2,3,2,1,11,111,0,11,1,219656,632821
2010010203,1,1,1,7400,112,130,,8040012,,,,,51,2010,9,10,32,1,1,6,1,2,2,8,0,2,3,0,4,5,1,2,1,1,3,9,9,0,0,9,4,41,411,0,14,1,188410,692323
2010010208,1,1,1,3000,4180,4181,,25080841,,,,,61,2010,11,30,32,4,1,3,0,3,1,8,9,0,0,0,0,5,11,1,9,9,9,9,9,0,0,9,1,11,111,0,11,1,218723,626957
2010010209,1,1,2,7700,324,,37,,,,,,14,2010,11,19,32,4,1,6,9,3,1,8,3,0,1,0,3,5,1,,1,1,9,9,9,3,3,1,2,23,234,0,16,1,227433,723475
2010010210,1,1,2,7200,126,,16,,,,,,52,2010,7,2,32,4,1,6,9,1,1,8,3,0,1,0,5,5,1,,1,1,9,9,9,0,0,9,4,44,442,0,16,3,181115,648398
2010010234,1,1,2,5000,2648,,89,,,,,,20,2010,12,16,33,4,1,5,9,3,1,8,0,3,1,1,3,3,1,,1,1,9,9,9,3,3,1,5,51,511,0,12,1,181512,662958
2010010235,1,1,1,6200,221,310,,7770031,,,,,20,2010,12,28,33,4,1,3,1,3,1,8,0,2,1,1,5,3,1,2,1,1,9,9,9,3,4,2,5,51,513,0,14,1,176075,658313
