pk_teuna_fikt,mispar_rehev_fikt,SHNAT_TEUNA,HODESH_TEUNA,NEFAH,SHNAT_YITZUR,KIVUNE_NESIA,MATZAV_REHEV,SHIYUH_REHEV_LMS,SUG_REHEV_LMS,MEKOMOT_YESHIVA_LMS,MISHKAL_KOLEL_LMS,SUG_TIK 
2014045822,2,2014,11,9,2008,3344,0,1,2,6,3,1
2014089127,1,2014,11,6,2014,4433,0,1,1,99,1,1
2014085713,1,2014,11,6,2010,1122,0,1,1,3,1,1
2014036054,1,2014,11,6,1996,1122,0,1,1,5,,1
2014036054,2,2014,11,4,2000,1122,0,1,1,99,1,1
2014029524,1,2014,11,6,2012,3344,0,1,1,99,1,1
2014029524,2,2014,11,6,2010,2211,0,1,1,99,1,1
2014096373,1,2014,11,6,2012,1122,0,1,2,3,2,1
2014096373,2,2014,11,5,2011,3344,0,1,1,3,1,1
2014092506,1,2014,11,6,1996,4433,0,1,1,99,,1
2014092506,2,2014,11,5,2013,2211,0,1,1,3,1,1
2014080170,1,2014,11,5,2013,2211,0,1,1,99,2,1
2014037827,1,2014,11,6,2001,4433,0,1,1,99,,1
2014050203,1,2014,11,9,2001,2211,0,1,18,14,3,1
2014050203,2,2014,11,0,0,2211,0,1,15,99,0,1
2014093322,1,2014,11,5,2010,2211,0,1,1,3,1,1
2014093322,2,2014,11,6,2011,1122,0,1,1,99,1,1
2014032226,1,2014,11,0,0,2211,0,1,15,99,0,1
2014032226,2,2014,11,3,2013,4433,0,1,10,1,1,1
2014037257,1,2014,11,6,2003,2211,0,1,1,1,,1
2014037257,2,2014,11,6,2013,1144,0,1,12,3,1,1
2014076492,1,2014,11,9,2004,4433,0,1,2,6,3,1
2014055007,2,2014,6,9,2006,2266,0,1,12,4,,1
2014055007,3,2014,6,13,2003,2266,0,1,11,37,11,1
2014043512,1,2014,6,0,0,1122,0,1,8,99,0,1
2014018459,1,2014,6,8,1999,4433,0,1,1,99,,1
2014018459,2,2014,6,9,2005,3344,0,1,3,3,2,1
2014057628,1,2014,6,8,2004,2277,0,1,1,99,,1
2014057628,2,2014,6,5,2014,2266,0,1,1,3,1,1
2014094293,1,2014,6,6,2014,4433,0,1,1,3,1,1
2014094293,2,2014,6,0,2011,4433,0,3,8,99,0,1
2014044980,1,2014,6,9,2013,2211,0,1,1,5,2,1
2014074502,1,2014,6,6,2013,4433,0,1,1,99,1,1
2014074502,2,2014,6,2,2008,3344,0,1,9,1,,1
2014069111,1,2014,6,2,2010,3344,0,1,9,99,1,1
2014069111,2,2014,6,6,2010,3344,0,1,1,3,2,1
2014090476,1,2014,6,6,1997,3344,0,1,1,99,1,1
2014090476,2,2014,6,6,2010,1122,0,1,1,99,1,1
2014038026,1,2014,6,4,2011,3344,0,1,19,1,1,1
2014038026,2,2014,6,0,0,1122,0,1,17,99,0,1
2014027903,1,2014,6,6,2010,4433,0,1,1,3,1,1
2014027903,2,2014,6,6,2002,3344,0,1,1,3,1,1
2014027903,3,2014,6,6,1998,4433,0,1,1,4,1,1
2014084398,1,2014,6,6,2010,1122,0,1,1,3,1,1
2014084398,2,2014,6,0,2011,2211,0,3,1,99,0,1
2014033487,1,2014,6,7,2013,4433,0,1,1,3,1,1
2014019958,1,2014,6,6,2008,1122,0,1,1,99,,1
2014019958,2,2014,6,0,0,4433,0,1,17,99,0,1
2014038031,1,2014,6,6,2008,4433,0,1,1,4,1,1
2014038031,2,2014,6,6,1999,3322,0,1,1,5,,1
2014084201,1,2014,6,4,2011,3344,0,1,1,99,1,1
2014084201,2,2014,6,8,2013,4433,0,1,1,99,2,1
2014022644,1,2014,6,5,2011,3344,0,1,1,3,1,1
2014022644,2,2014,6,7,2004,2211,0,1,2,3,2,1
2014070716,1,2014,6,12,2008,3344,0,1,4,7,4,1
2014070716,2,2014,6,8,2014,4433,0,1,1,3,2,1
2014050539,1,2014,6,5,2013,3344,0,1,1,3,1,1
2014050539,2,2014,6,7,2011,3344,0,1,1,3,1,1
2014095878,1,2014,6,6,2010,1122,0,1,1,3,1,1
2014091970,1,2014,6,6,1996,2211,0,1,1,4,,1
2014091970,2,2014,6,6,2000,2211,0,1,1,99,,1
2014022564,1,2014,6,6,2013,1122,0,1,1,3,1,1
2014079086,1,2014,6,6,2005,2211,0,1,1,99,,1
2014079086,2,2014,6,0,0,4433,0,1,15,99,0,1
2014081696,1,2014,6,6,2001,2211,0,1,1,99,,1
2014081696,2,2014,6,6,2013,1144,0,1,1,3,1,1
2014060329,1,2014,6,10,2005,4433,0,1,1,99,,1
2014038586,1,2014,6,9,2009,2211,0,1,4,4,5,1
2014038586,2,2014,6,6,2012,3344,0,1,1,3,1,1
2014066634,1,2014,6,0,0,0,0,1,17,99,0,1
2014066634,2,2014,6,0,0,0,0,1,17,99,0,1
2014033569,1,2014,6,6,2014,1122,0,1,1,3,1,1
2014033569,2,2014,6,10,2005,2211,0,1,2,3,2,1
2014032543,1,2014,6,2,2011,2211,0,1,9,1,,1
2014032543,2,2014,6,6,2005,6666,0,1,1,99,,1
2014051364,1,2014,6,5,2012,2211,0,1,1,3,1,1
2014051364,2,2014,6,13,2012,4433,0,1,11,47,11,1
2014099290,1,2014,6,6,2008,3344,0,1,1,99,,1
2014023699,1,2014,6,11,1997,1122,0,1,5,99,10,1
2014074150,1,2014,6,2,2012,4433,0,1,10,1,,1
2014074150,2,2014,6,6,2009,4433,0,1,1,3,,1
2014065692,1,2014,6,6,2000,3344,0,1,1,99,,1
2014023696,1,2014,6,9,1998,1122,0,1,2,4,2,1
2014061133,1,2014,6,6,2008,2211,0,1,1,99,,1
2014061133,2,2014,6,7,2012,1122,0,1,1,99,1,1
2014080454,1,2014,6,6,2011,4433,0,1,1,3,1,1
2014020230,1,2014,6,6,2002,1350,0,1,1,99,1,1
2014020230,2,2014,6,6,2000,1122,0,1,1,99,1,1
2014036976,1,2014,6,6,2012,1122,0,1,1,3,1,1
2014036976,2,2014,6,6,2013,3311,0,1,1,99,1,1
2014083612,1,2014,6,10,2009,1122,0,1,1,5,,1
2014083612,2,2014,6,6,2009,3344,0,1,1,99,1,1
2014072959,1,2014,6,0,2013,4444,0,3,3,99,0,1
2014072959,2,2014,6,0,2002,3344,0,6,1,99,0,1
2014040146,1,2014,6,6,1994,3344,0,1,1,99,,1
2014067818,1,2014,6,5,2013,4433,0,1,1,3,1,1
2014077925,1,2014,6,6,1996,2211,0,1,1,99,1,1
2014037122,1,2014,6,9,2005,4444,0,1,18,8,3,1
2014033001,1,2014,6,6,2010,3344,0,1,1,3,1,1
2014033001,2,2014,6,0,0,1122,0,1,15,99,0,1
2014046411,1,2014,6,9,2009,2211,0,1,3,3,2,1
2014046411,2,2014,6,6,2008,4411,0,1,1,99,,1
2014083816,1,2014,6,6,1996,3344,0,1,3,3,1,1
2014083816,2,2014,6,13,2011,3344,0,1,11,55,11,1
2014083816,3,2014,6,8,2008,3344,0,1,1,4,1,1
2014060857,1,2014,6,10,2013,1122,0,1,1,3,2,1
2014060857,2,2014,6,6,2009,3344,0,1,1,99,1,1
2014078830,1,2014,6,9,2003,2211,0,1,4,99,4,1
2014078830,2,2014,6,8,1997,2211,0,1,1,6,2,1
2014029756,1,2014,6,6,2003,1350,0,1,1,99,1,1
2014029756,2,2014,6,6,2004,6688,0,1,1,99,,1
2014089477,1,2014,6,6,2011,1122,0,1,1,3,1,1
2014089477,2,2014,6,6,2006,2233,0,1,1,4,,1
2014085673,1,2014,6,6,2005,4433,0,1,17,99,1,1
2014085673,2,2014,6,6,2009,3344,0,1,17,99,,1
2014042109,1,2014,6,5,1979,2211,0,1,1,99,,1
2014042109,2,2014,6,6,2013,2211,0,1,1,3,1,1
2014028491,1,2014,6,6,2009,2211,0,1,2,3,1,1
2014084989,1,2014,6,10,2004,4433,0,1,1,99,,1
2014086972,1,2014,6,6,2008,3344,0,1,1,3,,1
2014086972,2,2014,6,11,2008,3344,0,1,4,99,8,1
2014025267,1,2014,6,6,2005,2211,0,1,1,3,,1
2014025267,2,2014,6,6,2006,4422,0,1,1,3,,1
2014073679,1,2014,6,0,0,4433,0,1,1,99,0,1
2014073679,2,2014,6,6,2013,4433,0,1,1,3,1,1
2014052489,1,2014,6,2,2011,4411,0,1,9,1,1,1
2014052489,2,2014,6,6,2005,1122,0,1,1,3,1,1
2014068714,1,2014,6,5,2011,1122,0,1,1,3,1,1
2014068714,2,2014,6,6,2013,3344,2,1,1,3,1,1
2014024570,1,2014,6,6,2008,2211,0,1,1,4,,1
2014024570,2,2014,6,6,2005,2211,0,1,1,4,,1
2014033683,1,2014,6,6,2001,4422,0,1,1,3,,1
2014033683,2,2014,6,6,2008,3344,0,1,1,99,,1
2014020073,1,2014,6,0,1999,2211,0,1,6,99,13,1
2014046317,1,2014,6,6,2002,2211,0,1,1,3,1,1
2014018868,1,2014,7,13,2011,2211,0,1,7,99,17,1
2014018868,2,2014,7,0,0,2211,0,6,17,99,0,1
2014098984,1,2014,7,2,2011,2211,0,1,9,1,,1
2014098984,2,2014,7,6,2009,2211,0,1,1,3,1,1
2014018610,1,2014,7,0,0,4433,0,1,15,99,0,1
2014018610,2,2014,7,9,1995,3344,0,1,2,5,2,1
2014020075,1,2014,7,8,2003,4433,0,1,1,99,1,1
2014020075,2,2014,7,6,2013,3344,0,1,1,3,1,1
2014020075,3,2014,7,6,1998,2211,0,1,1,5,,1
2014082407,1,2014,7,8,2005,3344,0,1,1,99,,1
2014082407,2,2014,7,2,2014,2211,0,1,10,1,,1
2014074853,1,2014,7,6,2014,1122,0,1,1,3,1,1
2014074853,2,2014,7,6,1994,1350,0,1,1,99,,1
2014050397,1,2014,7,5,2012,2211,0,1,1,3,1,1
2014068637,1,2014,7,2,2011,2211,0,1,9,1,,1
2014032206,1,2014,6,9,2003,3344,0,1,2,3,2,1
2014022877,1,2014,7,8,2007,3344,0,1,1,4,1,1
2014022877,2,2014,7,6,2012,3344,0,1,1,3,1,1
2014039899,1,2014,7,6,2013,2211,0,1,1,99,1,1
2014039899,2,2014,7,6,1993,2211,0,1,1,99,,1
2014041402,1,2014,7,9,2013,2211,0,1,18,16,5,1
2014041402,2,2014,7,5,2013,2211,0,1,1,2,1,1
2014095178,1,2014,6,2,1999,1122,0,1,10,2,,1
2014095178,2,2014,6,2,2006,1122,0,1,10,1,,1
2014065359,1,2014,7,6,2005,1122,0,1,1,3,1,1
2014065359,2,2014,7,6,2004,1122,0,1,1,99,,1
2014076391,1,2014,7,2,2012,4433,0,1,9,1,1,1
2014076391,2,2014,7,7,2010,1122,0,1,1,3,1,1
2014017823,1,2014,7,6,2009,3344,0,1,1,3,,1
2014017823,2,2014,7,8,2011,4433,0,1,1,5,1,1
2014025373,1,2014,7,8,1994,4433,0,1,1,99,,1
2014028721,1,2014,6,2,2008,1122,0,1,9,1,,1
2014028721,2,2014,6,0,0,0,0,1,17,99,0,1
2014038280,1,2014,7,5,2011,4433,0,1,1,3,1,1
2014038280,2,2014,7,4,2007,4433,0,1,19,99,1,1
2014066479,1,2014,7,6,2003,2211,0,1,1,99,1,1
2014066479,2,2014,7,6,2010,1122,0,1,1,3,1,1
2014096079,1,2014,7,6,2009,1144,0,1,1,99,,1
2014030147,1,2014,7,9,2008,1350,0,1,1,99,,1
2014048714,1,2014,7,6,2011,3344,0,1,1,3,1,1
2014048714,2,2014,7,13,2007,4433,0,1,6,99,13,1
2014089951,1,2014,7,4,2012,4433,0,1,1,99,1,1
2014089951,2,2014,7,6,2012,2211,0,1,1,3,1,1
2014084635,1,2014,7,6,1998,2211,0,1,1,99,,1
2014084635,2,2014,7,6,2014,1122,0,1,1,99,1,1
2014084635,3,2014,7,6,2008,1350,0,1,1,4,1,1
2014086286,1,2014,7,8,1991,1122,0,1,3,4,2,1
2014086286,2,2014,7,11,1997,1122,0,1,4,99,8,1
2014067154,1,2014,7,6,2002,4411,0,1,1,4,,1
2014067154,2,2014,7,0,0,1122,0,1,17,99,0,1
2014051680,1,2014,7,8,2000,1133,0,1,2,3,1,1
2014051680,2,2014,7,2,2011,2244,0,1,9,1,1,1
2014045855,1,2014,7,9,2013,2211,0,1,3,3,2,1
2014052395,1,2014,7,6,2010,2211,0,1,1,99,1,1
2014052395,2,2014,7,8,2002,1122,0,1,2,99,2,1
2014019513,1,2014,7,6,2014,2244,0,1,1,3,1,1
2014032573,1,2014,7,4,2013,3344,0,1,19,1,1,1
2014037414,1,2014,7,2,2010,3344,0,1,9,1,1,1
2014037414,2,2014,7,6,2008,1122,0,1,1,99,,1
2014037677,1,2014,7,6,2013,1122,0,1,1,3,1,1
2014037677,2,2014,7,5,2013,4433,0,1,1,3,1,1
2014060798,1,2014,7,13,2003,4433,0,1,11,35,11,1
2014042526,1,2014,7,6,2000,2211,0,1,1,5,,1
2014087609,1,2014,7,6,2008,4433,0,1,1,99,,1
2014087609,2,2014,7,6,2008,4433,0,1,1,4,1,1
2014050562,1,2014,7,5,2011,4433,0,1,1,3,1,1
2014079655,1,2014,7,6,2006,2211,0,1,1,99,1,1
2014079655,2,2014,7,9,2007,2211,0,1,3,99,3,1
2014021674,1,2014,7,6,2008,2211,0,1,1,99,,1
2014081943,1,2014,7,8,2004,3344,0,1,2,3,1,1
2014081943,2,2014,7,6,2007,3344,0,1,1,99,,1
2014059099,1,2014,7,9,2010,7755,0,1,3,3,3,1
2014059099,2,2014,7,6,2012,7755,0,1,1,3,1,1
2014059099,3,2014,7,8,2007,7755,0,1,1,99,,1
2014092959,1,2014,7,6,2010,2211,0,1,1,3,1,1
2014092490,1,2014,7,6,2002,2211,0,1,1,99,1,1
2014036927,1,2014,7,9,1999,2222,0,1,1,4,,1
2014036927,2,2014,7,8,2010,1122,0,1,1,99,2,1
2014060620,1,2014,7,8,2011,1166,0,1,1,3,2,1
2014040787,1,2014,7,8,2009,7788,0,1,1,99,2,1
2014048624,1,2014,7,2,2007,4433,0,1,9,99,,1
2014064649,1,2014,8,9,2000,2211,0,1,2,5,2,1
2014064649,2,2014,8,5,2011,4433,0,1,1,3,1,1
2014092822,1,2014,8,6,2012,0,0,1,1,3,1,1
2014092822,2,2014,8,8,2010,0,0,1,12,4,2,1
2014034953,1,2014,8,9,2008,2211,0,1,3,3,2,1
2014034953,2,2014,8,8,2006,1122,0,1,2,5,2,1
2014034953,3,2014,8,0,0,0,0,1,17,99,0,1
2014096275,1,2014,7,8,2003,1122,0,1,1,99,1,1
2014096275,2,2014,7,12,2013,3344,0,1,5,99,10,1
2014070387,1,2014,8,0,0,2211,0,1,17,99,0,1
2014070387,2,2014,8,6,2014,4433,0,1,1,3,1,1
2014056951,1,2014,8,2,2012,1122,0,1,9,1,,1
2014056951,2,2014,8,6,2005,2211,0,1,1,3,1,1
2014068863,1,2014,8,6,2011,4433,0,1,1,3,1,1
2014068863,2,2014,8,9,2012,4433,0,1,2,3,3,1
2014068863,3,2014,8,8,2001,4433,0,1,1,99,1,1
2014068863,4,2014,8,6,2014,4433,0,1,12,3,1,1
2014097256,1,2014,8,6,2006,2211,0,1,1,99,,1
2014097256,2,2014,8,6,1997,2211,0,1,1,99,,1
2014046013,1,2014,8,12,2003,1122,0,1,4,4,4,1
2014040304,1,2014,8,6,2012,3344,0,1,1,3,2,1
2014071136,1,2014,8,2,2011,2211,0,1,10,1,,1
2014038287,1,2014,8,9,2009,4433,0,1,3,3,2,1
2014078229,1,2014,8,8,2008,0,0,1,1,99,2,1
2014078229,2,2014,8,6,2006,2211,0,1,1,5,1,1
2014066030,1,2014,7,8,2008,2211,0,1,2,3,2,1
2014085073,1,2014,8,6,2005,4433,0,1,1,3,1,1
2014032521,1,2014,8,6,1999,1122,0,1,1,99,,1
2014098190,1,2014,8,9,2004,2211,0,1,2,3,2,1
2014098190,2,2014,8,8,2004,1122,0,1,1,99,,1
2014039282,1,2014,8,11,2006,0,0,1,2,3,2,1
2014039282,2,2014,8,6,1999,0,0,1,1,99,,1
2014058542,1,2014,8,8,2001,2211,0,1,1,99,1,1
2014034307,1,2014,8,3,2006,3344,0,1,19,99,,1
2014034307,2,2014,8,8,2009,1122,0,1,12,4,,1
2014073608,1,2014,8,12,2013,2211,0,1,11,51,11,1
2014073608,2,2014,8,5,2002,4433,0,1,1,3,1,1
2014064016,1,2014,8,2,2010,3344,0,1,9,1,,1
2014064016,2,2014,8,6,2009,2233,0,1,1,3,1,1
2014040952,1,2014,8,12,2012,3344,0,1,5,99,10,1
2014040952,2,2014,8,9,1999,3344,0,1,2,5,2,1
2014082955,1,2014,8,6,1996,2211,0,1,1,4,,1
2014080042,1,2014,8,12,2001,5566,0,1,4,6,4,1
2014080042,2,2014,8,0,0,3355,0,1,15,99,0,1
2014077605,1,2014,8,6,2011,1122,0,1,1,3,1,1
2014077605,2,2014,8,0,0,2211,0,1,1,99,0,1
2014077605,3,2014,8,6,2002,2211,0,1,1,99,,1
2014076244,1,2014,8,4,2003,1122,0,1,1,3,1,1
2014076244,2,2014,8,6,1998,1122,0,1,1,99,1,1
2014029747,1,2014,8,2,2011,1122,0,1,10,1,1,1
2014029747,2,2014,8,6,2001,1122,0,1,1,99,,1
2014034912,1,2014,8,6,2004,7733,0,1,1,3,,1
2014034912,2,2014,8,8,2011,3344,0,1,1,4,2,1
2014097527,1,2014,8,6,2008,3333,0,1,1,3,,1
2014099928,1,2014,8,6,1998,2211,0,1,1,99,1,1
2014099928,2,2014,8,9,2000,4433,0,1,1,99,,1
2014099928,3,2014,8,6,2005,4433,0,1,1,99,1,1
2014051512,1,2014,8,8,2007,1122,0,1,1,4,1,1
2014056772,1,2014,8,13,2000,4433,0,1,7,99,17,1
2014057477,1,2014,8,6,2002,1122,0,1,1,99,,1
2014063162,1,2014,8,0,0,3344,0,1,17,99,0,1
2014063162,2,2014,8,9,2012,2211,0,1,12,3,2,1
2014090247,1,2014,8,0,0,2211,0,1,17,99,0,1
2014085993,1,2014,8,7,2010,2211,0,1,1,3,1,1
2014085993,2,2014,8,6,2005,4433,0,1,1,3,1,1
2014088889,1,2014,8,8,2006,3344,0,1,2,3,1,1
2014088889,2,2014,8,9,2010,3344,0,1,12,10,4,1
2014081709,1,2014,8,6,2003,4488,0,1,1,99,1,1
2014045503,1,2014,8,6,2001,2222,0,1,1,99,,1
2014039855,1,2014,8,2,2012,2211,0,1,10,1,,1
2014039855,2,2014,8,0,0,2211,0,1,17,99,0,1
2014080858,1,2014,8,2,2013,4433,0,1,9,1,,1
2014065550,1,2014,8,6,2014,3344,0,1,1,3,1,1
2014065550,2,2014,8,3,2008,2211,0,1,10,99,1,1
2014024875,1,2014,8,6,2011,1122,0,1,1,3,1,1
2014024875,2,2014,8,8,2000,4422,0,1,1,99,1,1
2014081700,2,2014,10,5,2011,2211,0,1,1,3,1,1
2014081700,3,2014,10,8,2000,2211,0,1,1,99,,1
2014081700,4,2014,10,0,2012,2211,0,3,3,99,0,1
2014029205,1,2014,10,6,2010,4433,0,1,1,3,1,1
2014029205,2,2014,10,6,2007,2211,0,1,1,3,,1
2014072056,1,2014,10,9,2006,1122,0,1,18,13,4,1
2014074501,1,2014,11,8,1998,1122,0,1,1,99,1,1
2014074501,2,2014,11,0,2013,4433,0,3,1,99,0,1
2014076324,1,2014,11,6,2014,4433,0,1,1,3,1,1
2014063549,1,2014,10,5,2013,2211,2,1,1,3,1,1
2014063549,2,2014,10,12,2014,1350,0,1,4,3,5,1
2014063549,3,2014,10,9,2008,2211,0,1,1,99,,1
2014092730,1,2014,10,6,2001,0,0,1,1,99,,1
2014058655,1,2014,11,9,2010,2211,0,1,1,5,2,1
2014058655,2,2014,11,9,2002,1122,0,1,2,5,2,1
2014042298,1,2014,10,6,2003,1122,0,1,1,99,1,1
2014042298,2,2014,10,6,2011,3333,0,1,2,3,2,1
2014040190,1,2014,10,6,2014,0,0,1,1,99,1,1
2014040190,2,2014,10,6,2008,0,0,1,1,99,,1
2014074967,1,2014,11,6,2007,1122,0,1,1,99,,1
2014074967,2,2014,11,6,2000,2244,0,1,1,99,,1
2014096202,1,2014,11,8,2013,3311,0,1,1,3,2,1
2014096202,2,2014,11,6,2011,4433,0,1,1,99,1,1
2014062270,1,2014,11,8,2008,2233,0,1,1,99,,1
2014062270,2,2014,11,6,2008,1122,0,1,1,3,,1
2014094311,1,2014,11,6,2005,4433,0,1,1,4,,1
2014094311,2,2014,11,6,2008,2211,0,1,1,4,,1
2014083634,1,2014,11,6,2003,2211,0,1,1,99,,1
2014050921,1,2014,11,8,2003,3344,0,1,1,99,,1
2014050921,2,2014,11,11,1999,3344,0,1,1,99,,1
2014078398,1,2014,11,6,2013,1144,0,1,1,3,1,1
2014078398,2,2014,11,6,2014,4433,0,1,1,99,1,1
2014078398,3,2014,11,8,2005,2211,0,1,2,3,1,1
2014085077,1,2014,11,8,2007,2211,0,1,1,3,2,1
2014085077,2,2014,11,6,2011,1122,0,1,1,99,1,1
2014084488,1,2014,10,0,0,2211,0,1,17,99,0,1
2014032546,1,2014,10,6,2002,3311,0,1,1,99,1,1
2014032546,2,2014,10,6,2008,4433,0,1,1,99,,1
2014018692,1,2014,10,5,2007,3344,0,1,1,3,1,1
2014042059,1,2014,10,8,2002,2211,0,1,2,3,1,1
2014078837,1,2014,10,8,2001,3344,0,1,1,99,,1
2014078837,2,2014,10,6,2012,2211,0,1,1,99,1,1
2014074785,1,2014,10,6,2013,3344,0,1,1,99,1,1
2014060954,1,2014,10,2,2009,4433,0,1,9,1,,1
2014060954,2,2014,10,6,2008,4433,0,1,1,3,,1
2014039702,1,2014,10,6,2001,3311,0,1,1,99,,1
2014039702,2,2014,10,7,2014,4433,0,1,1,3,1,1
2014095964,1,2014,10,6,2012,1122,0,1,1,99,1,1
2014095964,2,2014,10,6,2010,4433,0,1,1,3,1,1
2014077693,1,2014,11,6,2006,2211,0,1,1,4,,1
2014077693,2,2014,11,5,1993,3344,0,1,1,99,1,1
2014066788,1,2014,10,8,1997,1122,0,1,1,99,,1
2014066788,2,2014,10,9,2000,2211,0,1,2,6,2,1
2014053532,1,2014,10,9,2011,1122,0,1,1,3,2,1
2014053532,2,2014,10,7,1997,2211,0,1,1,99,,1
2014051188,1,2014,9,7,2002,2211,0,1,1,99,,1
2014051188,2,2014,9,6,2014,3344,0,1,1,99,1,1
2014063528,1,2014,9,6,2008,1122,0,1,1,3,,1
2014091321,1,2014,9,4,2013,3344,0,1,1,3,1,1
2014091321,2,2014,9,8,2004,1350,0,1,1,99,1,1
2014091321,3,2014,9,6,2005,1122,0,1,1,99,1,1
2014091321,4,2014,9,9,2001,1350,0,1,1,3,,1
2014063622,1,2014,9,6,2012,7766,0,1,1,3,1,1
2014063622,2,2014,9,6,2013,7766,0,1,1,99,1,1
2014053958,1,2014,9,6,2001,3344,0,1,1,3,,1
2014053958,2,2014,9,6,2002,3344,0,1,1,99,1,1
2014053958,3,2014,9,6,2007,3322,0,1,1,3,,1
2014084846,1,2014,9,9,2006,4433,0,1,3,3,2,1
2014084846,2,2014,9,10,1997,3344,0,1,3,3,2,1
2014018653,1,2014,9,6,2008,2211,0,1,1,99,,1
2014059867,1,2014,8,6,2012,4422,0,1,1,3,1,1
2014059867,2,2014,8,7,2005,3344,0,1,2,3,2,1
2014061238,1,2014,9,7,2014,2211,0,1,1,3,1,1
2014061238,2,2014,9,10,2010,4433,0,1,1,99,,1
2014038877,1,2014,8,2,2007,3344,0,1,10,99,,1
2014052703,1,2014,9,6,2006,1122,0,1,1,99,,1
2014064288,1,2014,9,8,2007,2211,0,1,1,99,2,1
2014091439,1,2014,9,8,2010,0,0,1,12,4,2,1
2014020129,1,2014,9,8,2001,1122,0,1,2,3,1,1
2014020129,2,2014,9,0,2013,2244,0,3,1,99,0,1
2014088899,1,2014,9,5,2014,3311,0,1,1,3,1,1
2014088899,2,2014,9,9,1996,4433,0,1,3,3,2,1
2014099452,1,2014,9,0,2010,1122,0,1,14,99,0,1
2014032821,1,2014,9,6,2007,1122,0,1,1,99,,1
2014087379,1,2014,9,6,2005,4433,0,1,1,99,,1
2014087379,2,2014,9,9,1995,3344,0,1,1,7,3,1
2014073763,1,2014,9,8,2008,2211,0,1,1,99,,1
2014073763,2,2014,9,5,2006,1144,0,1,1,99,1,1
2014074844,1,2014,9,6,2009,4433,0,1,2,3,1,1
2014074844,2,2014,9,2,2008,1122,0,1,9,99,,1
2014036825,1,2014,9,8,2014,4433,0,1,1,3,2,1
2014036825,2,2014,9,13,2008,2211,0,1,6,99,14,1
2014077514,1,2014,9,9,2011,2211,0,1,4,99,5,1
2014077514,2,2014,9,6,2010,2211,0,1,1,99,1,1
2014077514,3,2014,9,6,2008,2211,0,1,1,99,,1
2014077514,4,2014,9,0,2011,2211,0,3,8,99,0,1
2014077514,5,2014,9,4,2014,2211,0,1,1,2,1,1
2014077514,6,2014,9,9,2013,2211,0,1,4,99,4,1
2014077514,7,2014,9,5,1998,2211,0,1,1,99,1,1
2014034229,1,2014,9,6,2011,4433,0,1,1,3,1,1
2014037038,1,2014,9,5,2007,3344,0,1,1,99,1,1
2014037038,2,2014,9,6,2004,2233,0,1,1,99,,1
2014054875,1,2014,9,10,2007,2211,0,1,1,99,,1
2014054875,2,2014,9,6,2011,2211,0,1,1,99,1,1
2014019313,1,2014,9,2,2013,4422,0,1,9,1,,1
2014019313,2,2014,9,12,1997,2211,0,1,11,39,11,1
2014039859,1,2014,9,6,2012,4433,0,1,1,99,1,1
2014039859,2,2014,9,6,1999,4433,0,1,1,3,1,1
2014097732,1,2014,9,2,2009,4433,0,1,9,99,,1
2014097732,2,2014,9,8,2014,4433,0,1,1,99,1,1
2014021701,1,2014,9,6,2007,1122,0,1,1,3,,1
2014021701,2,2014,9,0,0,4433,0,1,17,99,0,1
2014021172,1,2014,9,6,2007,2211,0,1,1,99,1,1
2014073309,1,2014,9,6,2011,4433,0,1,2,3,1,1
2014073309,2,2014,9,6,1998,3344,0,1,1,4,1,1
2014026400,1,2014,9,2,2010,2211,0,1,9,99,1,1
2014092679,3,2014,9,6,2010,1122,0,1,1,3,1,1
2014062823,1,2014,8,6,2010,2211,0,1,1,99,1,1
2014062823,2,2014,8,6,2011,2211,0,1,1,99,1,1
2014062823,3,2014,8,5,2002,1122,0,1,1,5,1,1
2014029124,1,2014,8,6,2011,3344,0,1,1,3,1,1
2014029124,2,2014,8,5,2014,0,0,1,1,3,1,1
2014019397,1,2014,9,9,2010,2211,0,1,3,3,2,1
2014019397,2,2014,9,6,2006,2211,0,1,1,99,1,1
2014019397,3,2014,9,6,2013,2211,0,1,12,3,2,1
2014068049,1,2014,9,6,2013,0,0,1,1,99,1,1
2014068049,2,2014,9,9,2004,0,0,1,3,3,2,1
2014095969,1,2014,9,6,2002,1122,0,1,1,99,1,1
2014095969,2,2014,9,0,0,2211,0,1,17,99,0,1
2014018507,1,2014,9,6,2009,2211,0,1,1,99,,1
2014018507,2,2014,9,6,2012,2211,0,1,1,3,1,1
2014052856,1,2014,9,13,2008,2233,0,1,11,53,11,1
2014034242,1,2014,9,8,2003,4433,0,1,1,99,,1
2014034242,2,2014,9,6,2010,4433,0,1,1,99,1,1
2014034242,3,2014,9,6,2001,1350,0,1,1,3,,1
2014040753,1,2014,9,6,2013,1122,0,1,1,99,1,1
2014040753,2,2014,9,10,2012,1350,0,1,1,5,3,1
2014040753,3,2014,9,6,2002,3344,0,1,1,99,1,1
2014043159,1,2014,9,7,2012,2211,0,1,1,3,1,1
2014043159,2,2014,9,6,2001,1144,0,1,1,2,1,1
2014076399,1,2014,9,6,2003,4433,0,1,1,4,,1
2014076399,2,2014,9,9,2014,4433,0,1,12,3,2,1
2014021268,1,2014,8,6,2011,2211,0,1,1,3,1,1
2014021268,2,2014,8,5,2011,4433,0,1,1,3,1,1
2014045571,1,2014,9,6,1995,1122,0,1,1,4,,1
