UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,LON,LAT,DATA_YEAR,PRDCT_VER,X,Y
54446934,252,9000,באר שבע,בית ספר - אוריין,,13,5310,178546.8007,573770.2722,34.77501684,31.25487591,0,,178546.8007,573770.2722
54446980,252,9000,באר שבע,"בית ספר - מ""מ קהילתי גולדה מאיר",,13,5310,178432.6183,574744.1303,34.77377822,31.26365504,0,,178432.6183,574744.1303
54448762,252,9000,באר שבע,מרכז הברכה סמינר מורים,"""Merkaz HaBrakha"" Teachers Seminary",13,5370,180890.2153,573747.0913,34.7996198,31.25474669,0,,180890.2153,573747.0913
54449884,252,9000,באר שבע,גן ילדים - גן צוציקים,,13,5305,177469.2123,574913.6973,34.763656,31.26515004,0,,177469.2123,574913.6973
54449859,252,9000,באר שבע,ישיבה - מוסדות המעין בנגב,,13,5340,179543.1524,572213.1366,34.78553892,31.24086673,0,,179543.1524,572213.1366
54450783,252,9000,באר שבע,גן ילדים - גן דליה,Gan Dalya Kindergarten,13,5305,178247.4356,575473.6291,34.77180391,31.27022778,0,,178247.4356,575473.6291
54452084,252,9000,באר שבע,בית ספר - קורצק,,13,5310,178990.9581,573538.188,34.77968914,31.25279826,0,,178990.9581,573538.188
54446770,252,9000,באר שבע,בית ספר - יעלים,,13,5320,180243.8825,573492.983,34.7928443,31.25243335,0,,180243.8825,573492.983
54446791,252,9000,באר שבע,בית ספר - נתיבות יורם,,13,5310,179847.0704,573773.451,34.78866743,31.25494947,0,,179847.0704,573773.451
54452299,252,9000,באר שבע,בית ספר - יסודות,,13,5312,179808.1237,574074.9334,34.78824662,31.25766719,0,,179808.1237,574074.9334
54446613,252,9000,באר שבע,בית ספר - קהילתי גבים,,13,5310,177995.8761,573968.8553,34.76922481,31.25664746,2014,7/1/2015,177995.8761,573968.8553
54452638,252,9000,באר שבע,בית ספר - אמית אפיקים בנגב,,13,5312,181192.2994,575539.674,34.8027227,31.27092383,2014,7/1/2015,181192.2994,575539.674
54447461,252,9000,באר שבע,מכללת - קיי,,13,5370,179098.308,575530.2602,34.78073584,31.2707683,2014,7/1/2015,179098.308,575530.2602
54447704,252,9000,באר שבע,בית ספר מקיף ג,,13,5300,179267.303,573950.622,34.7825737,31.25652752,2014,7/1/2015,179267.303,573950.622
54448246,252,9000,באר שבע,בית ספר - אחווה,,13,5310,179578.5967,573196.3589,34.78587186,31.24973556,2014,7/1/2015,179578.5967,573196.3589
54449176,252,9000,באר שבע,"המכללה - האקדמית להנדסה ע""ש סמי שמעון",,13,5370,179871.6524,573201.6627,34.78894809,31.24979338,2014,7/1/2015,179871.6524,573201.6627
54452224,252,9000,באר שבע,אוניברסיטת - בן גוריון בנגב,,13,5380,180727.0191,572796.4735,34.79794324,31.24616771,2014,7/1/2015,180727.0191,572796.4735
54446518,252,9000,באר שבע,בית ספר - רננות מזור,,13,5310,180602.0313,574047.2363,34.79658269,31.25744412,0,,180602.0313,574047.2363
54452707,252,9000,באר שבע,"קרית החינוך הדתית אמי""ת",,13,5300,179694.5297,575003.9019,34.78701715,31.26604162,0,,179694.5297,575003.9019
54449407,252,9000,באר שבע,גן ילדים - גן ספיר,Gan Sappir Kindergarten,13,5305,178896.7341,574075.1857,34.77867822,31.25763812,0,,178896.7341,574075.1857
54446610,252,9000,באר שבע,בית אריאל מרכז למדעים,Bet Ari'el Science Centre,13,5300,181369.2824,573766.533,34.80464849,31.25493778,0,,181369.2824,573766.533
54452401,252,9000,באר שבע,סמינר תיכון בית יעקב החדש,Tikhon Bet Ya'akov HeHadash Seminary,13,5330,180618.1456,574893.1816,34.79671907,31.26507418,0,,180618.1456,574893.1816
54448855,252,9000,באר שבע,ישיבה - משכן מאיר,,13,5340,179979.342,572363.3068,34.79011162,31.24223594,0,,179979.342,572363.3068
54452607,252,9000,באר שבע,בית ספר - נוה במדבר,,13,5310,178044.5301,574739.5743,34.76970375,31.26360023,0,,178044.5301,574739.5743
54452983,252,9000,באר שבע,ישיבת - נתיב השבים,,13,5340,180640.2271,573052.0001,34.79702225,31.24846941,0,,180640.2271,573052.0001
54451035,252,9000,באר שבע,בית ספר - אמירים,,13,5310,180875.6133,575246.1573,34.79940876,31.26826619,0,,180875.6133,575246.1573
54451454,252,9000,באר שבע,גן ילדים - גן שליו,Gan Slav Kindergarten,13,5305,181786.6314,573742.2847,34.8090309,31.25473264,0,,181786.6314,573742.2847
54446725,252,9000,באר שבע,"בית ספר - מקיף ע""ש קוהל",,13,5330,178331.0632,573063.1004,34.77278097,31.2484904,2014,7/1/2015,178331.0632,573063.1004
54447388,252,9000,באר שבע,בית ספר - בר אילן,,13,5310,180256.735,572840.3988,34.79300475,31.24654817,2014,7/1/2015,180256.735,572840.3988
54448183,252,9000,באר שבע,בית ספר - נאות לון,,13,5310,177493.7926,572805.3162,34.76400239,31.24613565,2014,7/1/2015,177493.7926,572805.3162
54452803,252,9000,באר שבע,בית ספר - דגניה,,13,5310,181720.7853,573186.8713,34.80836054,31.24972126,2014,7/1/2015,181720.7853,573186.8713
54448627,252,9000,באר שבע,"גן ילדים - רשת גני חב""ד",,13,5305,180125.4358,575723.8624,34.79151322,31.2725495,2014,7/1/2015,180125.4358,575723.8624
54452481,252,9000,באר שבע,בית ספר - בית יעקב לבנות,,13,5312,179673.3503,571676.7839,34.78692686,31.23603383,2014,7/1/2015,179673.3503,571676.7839
54452545,252,9000,באר שבע,בית ספר - יחדיו,,13,5310,178742.441,571872.6621,34.77714782,31.23776835,2014,7/1/2015,178742.441,571872.6621
54447067,252,9000,באר שבע,בית ספר - רמות,,13,5310,181343.6405,575816.9042,34.80430126,31.27342911,2014,7/1/2015,181343.6405,575816.9042
54452345,252,9000,באר שבע,כפר רפאל קהילה שיקומית,Kfar Refa'el Rehabilitation Community,13,5300,175916.1092,574116.4272,34.7473839,31.25790259,2014,7/1/2015,175916.1092,574116.4272
54446252,252,9000,באר שבע,מרכז ספורט אוניברסיטת בן גוריון,Ben Gurion university  Sports Center,13,5380,181616.8721,574526.2853,34.80721909,31.261798,2014,7/1/2015,181616.8721,574526.2853
54446323,252,9000,באר שבע,"בי""ס טכני חיל האוויר",Air Force Technological College,13,5300,179252.5679,570945.4979,34.78253952,31.22942398,2014,7/1/2015,179252.5679,570945.4979
54451241,252,9000,באר שבע,בית ספר - עמית,,13,5310,179289.746,575249.3729,34.78275723,31.26824162,2014,7/1/2015,179289.746,575249.3729
54451406,252,9000,באר שבע,"בית ספר - מ""מ נווה שלום",,13,5310,178401.1386,571790.4348,34.77356872,31.23701479,2014,7/1/2015,178401.1386,571790.4348
54446214,252,9000,באר שבע,אוניברסיטת - בן גוריון,,13,5380,181153.2663,574647.2103,34.80234699,31.26287348,2014,7/1/2015,181153.2663,574647.2103
54447756,252,9000,באר שבע,בית ספר - מקיף חי,,13,5330,180145.9451,573386.2931,34.79182032,31.25146783,2014,7/1/2015,180145.9451,573386.2931
54452423,252,9000,באר שבע,בית ספר - מנחם בגין,,13,5310,177600.8994,575297.1585,34.76502262,31.26861317,2014,7/1/2015,177600.8994,575297.1585
54452624,252,9000,באר שבע,"המכללה - הטכנולוגית ב""ש",,13,5370,180155.7099,573301.2612,34.79192617,31.25070126,2014,7/1/2015,180155.7099,573301.2612
54448255,252,9000,באר שבע,"קרית אוניברסיטת בן גוריון ע""ש א.ברגמן",The David Bergmann Campus of the Ben Gurion Unive*,13,5380,180945.4454,573448.8801,34.80021109,31.25205897,2014,7/1/2015,180945.4454,573448.8801
54452304,252,9000,באר שבע,גן ילדים - גן שיר,,13,5305,178755.6949,571832.98,34.77728855,31.23741092,2014,7/1/2015,178755.6949,571832.98
54451909,252,9000,באר שבע,בית ספר - אשל אברהם,,13,5310,179193.5864,575312.8173,34.78174502,31.2688105,2014,7/1/2015,179193.5864,575312.8173
54452763,252,9000,באר שבע,גן ילדים - גן שומרון,,13,5305,177641.6549,572855.9264,34.76555245,31.24659741,2014,7/1/2015,177641.6549,572855.9264
54449603,252,9000,באר שבע,בית ספר - יהושע,,13,5310,177609.3525,571875.0174,34.7652543,31.23774951,2014,7/1/2015,177609.3525,571875.0174
54450671,252,9000,באר שבע,בית ספר - תורני לבנות בית יעקוב,,13,5310,180155.2414,575472.868,34.79183604,31.2702868,2014,7/1/2015,180155.2414,575472.868
54450927,252,9000,באר שבע,בית ספר - ממלכתי חזון עובדיה,,13,5312,181720.9617,573575.7005,34.80834775,31.2532281,2014,7/1/2015,181720.9617,573575.7005
54446466,252,9000,באר שבע,ישיבת - בני עקיבא אוהל שלמה,,13,5340,179959.5282,575697.1162,34.78977219,31.27230266,2014,7/1/2015,179959.5282,575697.1162
54446959,252,9000,באר שבע,"קרית אוניברסיטת בן גוריון ע""ש דוד טוביה",The David Tuviyyahu Campus of the Ben Gurion Univ*,13,5380,181125.0983,572845.4434,34.80212018,31.24662252,2014,7/1/2015,181125.0983,572845.4434
54447389,252,9000,באר שבע,פנימיה - לילדים עוגן,,13,5338,178197.0461,574825.6504,34.77130151,31.26438194,2014,7/1/2015,178197.0461,574825.6504
54452922,252,9000,באר שבע,"מרכז לילדים נפגעים בי""ס מגן",Magen School Hurt Children Center,13,5300,179352.6099,575292.9433,34.78341555,31.26863674,2014,7/1/2015,179352.6099,575292.9433
54453137,252,9000,באר שבע,בית ספר - ממלכתי בית יעקב לבנים,,13,5312,179487.1848,571579.4453,34.7849767,31.23514958,2014,7/1/2015,179487.1848,571579.4453
54451485,252,9000,באר שבע,גן ילדים - גן דקל,Gan Dekel Kindergarten,13,5305,181885.1371,575295.4112,34.81000679,31.26874338,2014,7/1/2015,181885.1371,575295.4112
54451390,252,9000,באר שבע,"בית ספר - מ""מ אילנות",,13,5310,178587.3784,573530.813,34.7754526,31.25271767,2014,7/1/2015,178587.3784,573530.813
54452344,252,9000,באר שבע,המכללה - הטכנולוגית חיל האוויר,,13,5370,176638.143,573674.4145,34.75498318,31.25394287,2014,7/1/2015,176638.143,573674.4145
54446904,252,9000,באר שבע,בית ספר - רעות,,13,5310,179647.4122,573010.5281,34.78660165,31.24806192,2014,7/1/2015,179647.4122,573010.5281
54446740,252,9000,באר שבע,בית ספר - מענית,,13,5310,179976.7334,571041.0065,34.79013629,31.23031008,2014,7/1/2015,179976.7334,571041.0065
54452658,252,9000,באר שבע,בית ספר - טובייה,,13,5330,177301.993,574667.2682,34.76191066,31.26292149,2014,7/1/2015,177301.993,574667.2682
54452684,252,9000,באר שבע,"בית ספר - המאוחד דתי אמי""ת",,13,5321,179017.1929,574078.9308,34.77994273,31.25767608,2014,7/1/2015,179017.1929,574078.9308
54447707,252,9000,באר שבע,בית ספר מקיף א,,13,5330,180989.5589,573603.4585,34.80066826,31.25345456,2014,7/1/2015,180989.5589,573603.4585
54449287,252,9000,באר שבע,ישיבה - חרדית,,13,5340,178217.255,574684.3243,34.77151952,31.26310805,2014,7/1/2015,178217.255,574684.3243
54449418,252,9000,באר שבע,בית ספר - קהילתי על אזורי אולומות,,13,5310,180090.0352,575432.082,34.79115297,31.26991676,2014,7/1/2015,180090.0352,575432.082
54450081,252,9000,באר שבע,מרכז לימודי ישראל יפה,,13,5300,179480.664,572388.131,34.78487601,31.24244285,2014,7/1/2015,179480.664,572388.131
54450373,252,9000,באר שבע,גן ילדים - גן שולה,,13,5305,179443.2172,571572.433,34.78451548,31.23508483,2014,7/1/2015,179443.2172,571572.433
54452017,252,9000,באר שבע,"בית ספר - אמי""ת נתיבי עם",,13,5312,178303.4494,572922.124,34.77249688,31.24721797,2014,7/1/2015,178303.4494,572922.124
54451418,252,9000,באר שבע,בית ספר - עוצר חיים,,13,5310,179062.4376,574984.2685,34.78038122,31.26584281,2014,7/1/2015,179062.4376,574984.2685
54447337,252,9000,באר שבע,"בית ספר - אמי""ת מרכז טכנולוגי דתי",,13,5332,180309.6426,575783.6852,34.79344511,31.27309523,2014,7/1/2015,180309.6426,575783.6852
54447469,252,9000,באר שבע,בית ספר - אוצר החיים,,13,5310,180073.4086,575091.7176,34.79099178,31.26684648,2014,7/1/2015,180073.4086,575091.7176
54449273,252,9000,באר שבע,בית ספר - לבנות אוהל שלמה,,13,5337,178144.2116,573873.2664,34.77078606,31.25579061,2014,7/1/2015,178144.2116,573873.2664
54453060,252,9000,באר שבע,ישיבת - באר יצחק,,13,5340,178906.5897,575032.4252,34.77874294,31.26627172,2014,7/1/2015,178906.5897,575032.4252
54450606,252,9000,באר שבע,פנימיה - עדנים,,13,5338,179565.6352,572006.0747,34.78578316,31.23900002,2014,7/1/2015,179565.6352,572006.0747
64763984,252,9000,באר שבע,גן ילדים - גן צופית,Gan Tsufit Kindergarten,13,5305,177602.4753,571217.9529,34.76520953,31.23182324,2014,7/1/2015,177602.4753,571217.9529
54449435,252,9000,באר שבע,בית ספר - אשכול,,13,5310,178687.9308,572507.8243,34.77654983,31.24349493,2014,7/1/2015,178687.9308,572507.8243
54452074,252,9000,באר שבע,"בית ספר - רמב""ם",,13,5312,179125.3513,573440.891,34.78110393,31.2519254,2014,7/1/2015,179125.3513,573440.891
54449961,252,9000,באר שבע,"בית ספר - מ""מ שז""ר",,13,5310,178560.2062,574322.149,34.77513504,31.25985371,0,,178560.2062,574322.149
54452528,252,9000,באר שבע,החווה החקלאית להוראת מדעי החקלאות,HaHavva HaHakla'it LeHora'at Mada'e HaHakla'ut,13,5300,176194.3893,574098.6008,34.75030624,31.25775218,2014,7/1/2015,176194.3893,574098.6008
54449685,252,9000,באר שבע,בית ספר - מצדה מדערום,,13,5310,179555.7858,572377.4368,34.78566499,31.24234897,2014,7/1/2015,179555.7858,572377.4368
54448723,252,9000,באר שבע,מכללת - אתגר,,13,5370,180559.4077,573334.7919,34.79616286,31.2510172,2014,7/1/2015,180559.4077,573334.7919
54451614,252,9000,באר שבע,בית ספר - לבנות בנות חייל,,13,5312,179280.9228,575128.9278,34.78266942,31.26715503,0,,179280.9228,575128.9278
54446675,252,9000,באר שבע,"בית ספר - ח""ת עץ חיים",,13,5312,180881.5307,574842.2918,34.79948645,31.26462395,2014,7/1/2015,180881.5307,574842.2918
54446782,252,9000,באר שבע,בית ספר - היובל,,13,5310,177053.8313,574859.0721,34.75929703,31.26464235,2014,7/1/2015,177053.8313,574859.0721
54446752,252,9000,באר שבע,בית ספר - מקיף ז' עמל,,13,5330,181234.5571,575414.0503,34.80317121,31.26979223,2014,7/1/2015,181234.5571,575414.0503
54453086,252,9000,באר שבע,בית ספר - עוזיאל,,13,5312,180103.6875,574562.3014,34.79133051,31.26207274,2014,7/1/2015,180103.6875,574562.3014
54446510,252,9000,באר שבע,כפר ילדים אשלים,Ashalim Children's Village,13,5338,180211.6459,571061.0592,34.79260107,31.23049886,2014,7/1/2015,180211.6459,571061.0592
65109635,252,482,בועיינה-נוג'ידאת,חטיבת ביניים ותיכון - נוג'ידאת,,13,5320,235101.9335,745939.5601,35.37156407,32.80811616,2014,7/1/2015,235101.9335,745939.5601
65109542,252,482,בועיינה-נוג'ידאת,בית ספר - אלארזי,,13,5310,233863.9181,745638.2818,35.35834068,32.80541649,2014,7/1/2015,233863.9181,745638.2818
65109636,252,482,בועיינה-נוג'ידאת,בית ספר יסודי - אלנאגאה,,13,5310,234412.7586,745918.0198,35.36420517,32.80793153,2014,7/1/2015,234412.7586,745918.0198
65108849,252,4001,בוקעאתא,בית ספר יסודי,School,13,5310,272702.4097,789584.1466,35.7755571,33.20044647,2014,7/1/2015,272702.4097,789584.1466
65108887,252,4001,בוקעאתא,בית ספר חטיבת ביניים,School,13,5320,272580.7858,790394.4914,35.7743001,33.20775846,2014,7/1/2015,272580.7858,790394.4914
65108955,252,4001,בוקעאתא,בית ספר חטיבת ביניים בוקעאתא,School,13,5310,273292.3423,789682.9234,35.7818895,33.20130784,2014,7/1/2015,273292.3423,789682.9234
65109491,252,998,ביר אל-מכסור,בית ספר - ביר אל מכסור ג,,13,5310,220990.3698,742760.3992,35.22088439,32.7795601,2014,7/1/2015,220990.3698,742760.3992
65109257,252,998,ביר אל-מכסור,בית ספר - ביר אל מכסור,,13,5320,221619.7724,742685.5649,35.22760244,32.77888426,2014,7/1/2015,221619.7724,742685.5649
54447386,252,998,ביר אל-מכסור,בית ספר - ביר אל מכסור,,13,5330,221626.0625,742605.115,35.22766939,32.77815883,2014,7/1/2015,221626.0625,742605.115
54452087,252,998,ביר אל-מכסור,בית ספר - ביר אל מכסור ב,,13,5310,220978.4776,742707.5476,35.22075737,32.77908355,2014,7/1/2015,220978.4776,742707.5476
54448313,252,466,בית דגן,בית ספר - שדות,,13,5310,184275.5132,656585.092,34.83219648,32.00192428,2014,7/1/2015,184275.5132,656585.092
54448585,252,466,בית דגן,"בית ספר - רמב""ם",,13,5310,184205.1231,656408.4564,34.83145801,32.0003292,2014,7/1/2015,184205.1231,656408.4564
60590847,252,723,בית הגדי,בית ספר - בית גדי,,13,5310,162380.8678,592472.4191,34.60423385,31.42286317,2014,7/1/2015,162380.8678,592472.4191
54450139,252,288,בית יהושע,גן ילדים - גני גלית,,13,5305,187087.5305,685040.037,34.86099496,32.25860817,2014,7/1/2015,187087.5305,685040.037
54451557,252,288,בית יהושע,"בית ספר - אזורי ע""ש ד""ר חיים ויצמן",,13,5310,187621.291,684950.0667,34.86666244,32.25781213,0,,187621.291,684950.0667
54447208,252,326,בית יצחק-שער חפר,בית ספר - בית יצחק,,13,5310,189678.2361,693366.4154,34.88822793,32.3337635,0,,189678.2361,693366.4154
60590843,252,598,בית קמה,בית ספר - אזורי ניצני הנגב,,13,5310,177239.2848,595218.8707,34.76038192,31.44826911,2014,7/1/2015,177239.2848,595218.8707
60590707,252,365,בית קשת,בית ספר שדה - אלון תבור,,13,5411,238147.9995,734601.0334,35.40385999,32.70582934,0,,238147.9995,734601.0334
60590719,252,365,בית קשת,בית ספר - שדה גליל תחתון,,13,5310,238195.2697,734614.8773,35.40436441,32.70595337,0,,238195.2697,734614.8773
60590718,252,365,בית קשת,בית ספר שדה - גליל תחתון,,13,5411,238063.2802,734635.1831,35.40295713,32.7061387,2014,7/1/2015,238063.2802,734635.1831
65109595,252,1162,בית רימון,גן ילדים - בית רימון,,13,5305,231084.3074,742936.6969,35.32862885,32.78108936,2014,7/1/2015,231084.3074,742936.6969
54451265,252,9200,בית שאן,"בית ספר מיוחד - ממ""ד גולני",,13,5310,247307.4779,710810.8963,35.50083952,32.49111712,2014,7/1/2015,247307.4779,710810.8963
54451205,252,9200,בית שאן,בית ספר - אזורית בית שאן,,13,5337,246938.1499,710673.3182,35.496906,32.48988572,0,,246938.1499,710673.3182
54449754,252,9200,בית שאן,גן ילדים - מוסדות עוד יוסף חי,,13,5305,246956.4718,711070.9808,35.49711254,32.49347111,0,,246956.4718,711070.9808
54446590,252,9200,בית שאן,בית ספר מאיר לארכיאולוגיה,,13,5300,247475.586,710985.7764,35.50263333,32.49268984,2014,7/1/2015,247475.586,710985.7764
54453127,252,9200,בית שאן,בית ספר - תפארת משה,,13,5310,246513.7592,711835.8406,35.49242408,32.50037894,0,,246513.7592,711835.8406
60590874,252,9200,בית שאן,גן ילדים - גני מזוז,,13,5305,246947.0672,711098.038,35.49701326,32.49371533,0,,246947.0672,711098.038
54449731,252,9200,בית שאן,בית ספר - טכנולוגי עתיד,,13,5330,246561.5271,711435.4868,35.49292085,32.49676767,0,,246561.5271,711435.4868
54449851,252,9200,בית שאן,בית ספר - אדיר לבנות,,13,5312,246757.7412,712407.7678,35.49503681,32.5055302,0,,246757.7412,712407.7678
54447800,252,9200,בית שאן,בית ספר - מקיף אורט,,13,5330,247355.5141,711202.803,35.50136222,32.49464985,2014,7/1/2015,247355.5141,711202.803
54453090,252,9200,בית שאן,גן ילדים - גן יראה אור,,13,5305,247000.6941,711146.7298,35.49758527,32.49415307,2014,7/1/2015,247000.6941,711146.7298
54447538,252,9200,בית שאן,קרית חינוך זבולון המר,,13,5300,247488.8543,710351.0308,35.50275562,32.48696582,2014,7/1/2015,247488.8543,710351.0308
54452229,252,9200,בית שאן,בית ספר - חווה חקלאית בית שאן,,13,5310,247156.9106,711218.6295,35.49924953,32.49479753,2014,7/1/2015,247156.9106,711218.6295
54448516,252,9200,בית שאן,"בית ספר - ממ""ד נועם נריה",,13,5312,246889.7966,710625.5114,35.49639015,32.48945583,2014,7/1/2015,246889.7966,710625.5114
54450124,252,9200,בית שאן,בית ספר - תומר,,13,5310,246530.8062,711792.746,35.49260424,32.49998993,2014,7/1/2015,246530.8062,711792.746
54452562,252,9200,בית שאן,בית ספר - תחכמוני,,13,5310,246711.2602,711589.7772,35.49451852,32.49815529,2014,7/1/2015,246711.2602,711589.7772
65108795,252,9200,בית שאן,בית ספר - גלבוע,,13,5310,247200.3281,711318.5872,35.49971444,32.49569779,2014,7/1/2015,247200.3281,711318.5872
54447315,252,9200,בית שאן,"בית ספר - תורני רמב""ם",,13,5312,246231.5999,712070.5057,35.48942837,32.50250181,0,,246231.5999,712070.5057
54448550,252,2610,בית שמש,בית ספר - הקריה מנוחה ונחלה,,13,5310,199697.8308,627734.8096,34.99599415,31.74211958,2013,1/1/2014,199697.8308,627734.8096
54449866,252,2610,בית שמש,גן ילדים - גני סולם,,13,5305,198479.5694,628880.0017,34.98311306,31.7524257,2013,1/1/2014,198479.5694,628880.0017
54450785,252,2610,בית שמש,גן ילדים - גן תהילה,,13,5305,199305.0261,624753.25,34.99191021,31.71522372,2013,1/1/2014,199305.0261,624753.25
54452193,252,2610,בית שמש,"בית ספר - ברנקו וייס ע""ש שייבר",,13,5330,199207.8196,628685.5318,34.99080329,31.75068502,0,,199207.8196,628685.5318
54451207,252,2610,בית שמש,בית ספר - תפארת החיים,,13,5312,199503.9004,628869.6501,34.99392441,31.75235068,2013,1/1/2014,199503.9004,628869.6501
54452522,252,2610,בית שמש,גן ילדים - גן הדובדבן,Gan HaDuvdevan Kindergarten,13,5305,197757.9824,628024.3317,34.97551619,31.74469547,2013,1/1/2014,197757.9824,628024.3317
54449463,252,2610,בית שמש,גן ילדים - גן רקפת,Gan Rakkefet Kindergarten,13,5305,198415.5675,627651.5017,34.982464,31.74134542,0,,198415.5675,627651.5017
54450851,252,2610,בית שמש,בית ספר - לוין,,13,5312,198676.8971,627771.5119,34.98521928,31.74243249,2014,7/1/2015,198676.8971,627771.5119
54452453,252,2610,בית שמש,"בית ספר - חב""ד בנים",,13,5312,199429.3896,625984.3867,34.99319708,31.72632885,2014,7/1/2015,199429.3896,625984.3867
64844324,252,2610,בית שמש,בית ספר - תורה ויראה זבחי יצחק בנים,,13,5312,199691.3715,626262.1974,34.99595574,31.72883882,2013,1/1/2014,199691.3715,626262.1974
65107288,252,2610,בית שמש,דרכי דוד,,13,5340,198939.9274,627064.5994,34.98800992,31.73606201,2014,7/1/2015,198939.9274,627064.5994
65107290,252,2610,בית שמש,בית מדרש דחסיד צאנד,,13,5300,199280.6791,626855.2631,34.99161002,31.73418018,2014,7/1/2015,199280.6791,626855.2631
54450005,252,2610,בית שמש,כולל - ס.פאולא,,13,5340,200107.3395,627184.1924,35.00032666,31.73716088,2013,1/1/2014,200107.3395,627184.1924
54453130,252,2610,בית שמש,בית ספר - אורות בנים,,13,5312,198965.1789,627181.5303,34.98827394,31.73711699,2014,7/1/2015,198965.1789,627181.5303
54451363,252,2610,בית שמש,בית ספר מיוחד מנחם בגין,,13,5310,198648.422,627546.4357,34.98492357,31.74040215,2014,7/1/2015,198648.422,627546.4357
64844325,252,2610,בית שמש,בית ספר - תורה ויראה זבחי צדק בנות,,13,5312,199652.833,626235.9309,34.99554962,31.72860127,2013,1/1/2014,199652.833,626235.9309
54448222,252,2610,בית שמש,בית ספר - תורני אורות,,13,5312,199400.982,628445.018,34.99284688,31.74851937,2014,7/1/2015,199400.982,628445.018
54448398,252,2610,בית שמש,בית ספר אליקים,,13,5312,198528.0439,628702.3505,34.98362848,31.75082446,2014,7/1/2015,198528.0439,628702.3505
54448102,252,2610,בית שמש,בית ספר - הראל,,13,5312,199852.6883,624088.6189,34.99770142,31.70923927,2014,7/1/2015,199852.6883,624088.6189
54449043,252,2610,בית שמש,ישיבת - אוהלי מנחם,,13,5340,200091.5487,627150.7282,35.00016069,31.73685882,2014,7/1/2015,200091.5487,627150.7282
54449890,252,2610,בית שמש,גן ילדים - גן מכינה,,13,5305,199381.1008,624109.0783,34.99272602,31.70941562,2014,7/1/2015,199381.1008,624109.0783
54447266,252,2610,בית שמש,בית ספר - תורני ראשי ירושלים,,13,5312,198667.4039,627651.3437,34.98512165,31.74134859,2014,7/1/2015,198667.4039,627651.3437
54449279,252,2610,בית שמש,בית ספר - נווה צבי,,13,5312,198413.3885,628260.1283,34.98242791,31.74683422,2014,7/1/2015,198413.3885,628260.1283
65107148,252,2610,בית שמש,ישיבת באר החכמה,,13,5337,199145.1494,624549.0176,34.99022773,31.71337904,2014,7/1/2015,199145.1494,624549.0176
54448704,252,2610,בית שמש,בית ספר - בנים אהבת ישראל,,13,5321,199651.717,624773.9817,34.99556743,31.71541674,2014,7/1/2015,199651.717,624773.9817
54448760,252,2610,בית שמש,בית ספר - עטרת שלמה,,13,5312,199084.6064,624633.9131,34.98958724,31.71414359,2014,7/1/2015,199084.6064,624633.9131
54453119,252,2610,בית שמש,גן ילדים - גן חבצלת,Gan Havatselet Kindergarten,13,5305,198565.411,628760.3814,34.98402162,31.75134849,2013,1/1/2014,198565.411,628760.3814
64844327,252,2610,בית שמש,ישיבה - אמרי בינה,,13,5340,199451.467,627724.8754,34.99339443,31.74202571,2013,1/1/2014,199451.467,627724.8754
54446890,252,2610,בית שמש,"בית ספר - אמי""ת פירסט",,13,5330,199251.8315,628236.0612,34.99127708,31.74663229,2014,7/1/2015,199251.8315,628236.0612
54452563,252,2610,בית שמש,בית ספר - ברנקו וייס,,13,5330,199142.9415,627940.2531,34.99013404,31.74396264,2014,7/1/2015,199142.9415,627940.2531
54448729,252,2610,בית שמש,גן ילדים - גן דתי תפילות ישראל,,13,5305,199489.7106,627465.8306,34.99380331,31.7396902,2014,7/1/2015,199489.7106,627465.8306
65107469,252,2610,בית שמש,סמינר לבנות מורשת דליה,,13,5300,199481.8017,627769.5937,34.99371364,31.74242953,2014,7/1/2015,199481.8017,627769.5937
54446360,252,2610,בית שמש,מכללת - המשטרה,,13,5370,195939.1083,627298.3926,34.95633826,31.73811272,2014,7/1/2015,195939.1083,627298.3926
64844329,252,2610,בית שמש,בית ספר - ממד אורות בנות,,13,5312,199028.687,627200.1584,34.98894373,31.73728612,2014,7/1/2015,199028.687,627200.1584
54446637,252,2610,בית שמש,בית ספר - קרית חינוך משכנותיך ישראל,,13,5321,199347.9279,628772.4938,34.99228022,31.75147175,2014,7/1/2015,199347.9279,628772.4938
54450382,252,2610,בית שמש,גן ילדים - גן פשוש,Gan Pashosh Kindergarten,13,5305,198937.4222,624847.4287,34.98802997,31.71606654,2014,7/1/2015,198937.4222,624847.4287
54452527,252,2610,בית שמש,גן ילדים - גן סביון,Gan Savyon Kindergarten,13,5305,197764.2353,627990.1633,34.97558293,31.74438744,2014,7/1/2015,197764.2353,627990.1633
54451688,252,2610,בית שמש,בית ספר עדיהו,,13,5310,198492.2261,628766.7188,34.98324907,31.75140431,2014,7/1/2015,198492.2261,628766.7188
54451826,252,2610,בית שמש,בית ספר - מיוחד לוי אשכול,,13,5310,199239.8533,628097.2255,34.99115354,31.74538,2014,7/1/2015,199239.8533,628097.2255
54449178,252,2610,בית שמש,בית ספר - אביעזרי,,13,5312,199371.3492,624140.7419,34.99262249,31.70970101,2014,7/1/2015,199371.3492,624140.7419
