pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y 
2014004840,1,1,4,0,,,,,65,0,837,,14,2014,2,19,41,4,1,4,9,3,3,8,2,0,3,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,242954,752155
2014004856,1,1,4,0,,,,,1,0,35,,20,2014,1,2,41,4,1,5,9,3,3,8,9,0,7,0,5,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,182406,659144
2014004908,1,1,4,0,,,,,77,0,456,,14,2014,3,25,41,4,1,3,9,2,3,8,0,2,6,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,219656,737192
2014004914,1,1,2,70,0,,9999,,,,,,38,2014,3,16,41,1,1,1,9,3,3,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,6,61,613,0,13,2,166903,633765
2014004932,1,1,3,0,,,,,2,5720,510,85,51,2014,3,22,41,4,1,7,9,3,3,8,0,2,2,1,4,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,187746,699214
2014004939,1,1,2,5000,1045,,9999,,,,,,20,2014,3,19,41,4,1,4,9,3,4,9,3,0,1,1,0,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,3,179971,665039
2014004943,1,1,2,502,0,,9999,,,,,,12,2014,3,15,41,2,1,7,9,3,4,8,0,2,1,1,3,3,1,7,1,1,9,9,9,0,0,9,2,24,243,99,27,2,219706,762095
2014004961,1,1,2,5000,1994,,65,,,,,,20,2014,2,14,41,4,1,6,9,3,5,9,2,0,1,1,2,3,1,,1,2,9,9,9,0,0,9,5,51,511,0,13,1,176769,661737
2014004962,1,1,2,3000,939,,9999,,,,,,61,2014,2,10,41,4,1,2,9,3,5,9,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219221,633327
2014004964,1,1,4,0,,,,,70,0,750,,12,2014,4,15,41,1,1,3,9,1,5,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,214311,765543
2014004974,1,1,4,0,,,,,75,0,150,,14,2014,1,22,41,4,1,4,9,2,8,8,3,0,3,1,5,3,1,,1,1,2,1,9,0,0,9,9,99,999,99,99,1,228726,733421
2014004985,1,1,4,0,,,,,65,0,310,,11,2014,1,22,41,4,1,4,9,3,10,5,0,2,5,0,3,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,216052,717913
2014004987,1,1,4,0,,,,,383,0,70,,38,2014,4,23,41,4,1,4,9,3,10,9,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,186432,627956
2014004993,1,2,2,3765,9000,,26,,,,,,41,2014,3,11,41,4,1,3,9,3,11,8,2,0,4,1,2,5,1,,1,1,9,9,9,0,0,9,7,77,777,73,19,2,225352,664396
2014005004,1,1,4,0,,,,,5803,0,10,,51,2014,1,24,41,4,1,6,9,3,11,9,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,199094,697716
2014005026,1,1,2,182,176,,5,,,,,,51,2014,1,17,41,4,1,6,9,3,15,8,1,0,1,1,0,4,1,,1,1,8,2,7,0,0,9,4,41,411,99,17,1,189442,686679
2014005043,1,1,1,8500,301,329,,7950003,,,,,52,2014,1,4,41,4,1,7,1,3,3,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,43,432,0,15,1,187499,649322
2014005044,1,1,2,8300,195,,12,,,,,,52,2014,1,10,41,4,1,6,9,3,2,8,3,0,1,1,4,4,1,,1,1,9,9,9,0,0,9,4,44,442,0,13,3,178068,653489
2014005045,1,1,4,0,,,,,79,0,27,,11,2014,2,25,41,4,1,3,9,3,2,9,0,1,4,1,2,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,211374,749314
2014005046,1,1,1,8300,528,524,,20390208,,,,,52,2014,3,3,41,4,1,2,1,3,2,8,0,2,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,183232,652147
2014005050,1,1,2,8600,1726,,7,,,,,,20,2014,4,1,41,4,1,3,9,3,1,9,1,0,1,1,3,3,1,,1,1,9,9,9,3,3,2,5,51,512,0,14,3,183761,662558
2014005063,1,1,2,9100,408,,9999,,,,,,12,2014,4,23,41,4,1,4,9,3,1,8,3,0,1,1,2,3,1,7,1,1,9,9,9,3,3,1,2,24,245,0,15,3,209265,767513
2014005066,1,1,4,0,,,,,40,0,2830,,52,2014,1,16,41,4,1,5,9,3,11,8,9,0,4,0,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191316,657777
2014005067,1,1,2,5000,461,,152,,,,,,20,2014,4,26,41,4,1,7,9,2,1,8,1,0,1,1,2,3,1,,1,1,9,9,9,1,3,2,5,51,511,0,13,1,178386,665721
2014005068,1,1,1,3000,1021,1056,,92870841,,,,,61,2014,4,28,41,4,1,2,1,3,1,8,0,3,1,1,2,3,1,2,1,1,9,9,9,3,4,2,1,11,111,0,12,1,217326,630996
2014005069,1,1,2,7900,224,,9999,,,,,,51,2014,3,13,41,4,1,5,9,3,1,8,1,0,1,1,0,3,1,7,1,1,9,9,9,3,3,9,4,42,422,0,13,3,189211,666028
2014005070,1,1,1,4000,337,341,,18380192,,,,,11,2014,1,15,41,4,1,4,9,3,2,9,1,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200592,746465
2014005071,1,1,1,8600,109,141,,180116,,,,,20,2014,1,17,41,4,1,6,0,3,2,8,9,0,1,0,2,3,1,5,1,1,9,9,9,0,0,9,5,51,512,0,14,1,181969,666272
2014005072,1,1,3,0,,,,,65,6524,209,1105,11,2014,1,27,41,4,1,2,1,3,2,8,0,3,5,0,4,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,208326,712108
2014005073,1,1,3,0,,,,,85,866,315,1161,12,2014,2,26,41,4,1,4,1,3,2,8,0,3,5,1,4,3,1,2,2,2,9,9,9,0,0,9,9,99,999,99,99,1,238293,759195
2014005074,1,1,1,8300,524,550,,20390678,,,,,52,2014,3,3,41,4,1,2,1,3,2,9,0,2,1,0,3,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,183591,652682
2014005084,1,1,2,7900,333,,47,,,,,,51,2014,4,20,41,2,1,1,9,3,4,8,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190313,665044
2014005091,1,1,4,0,,,,,70,0,410,,11,2014,3,3,41,4,1,2,9,3,10,9,0,2,5,1,4,3,1,,1,1,1,9,9,0,0,9,9,99,999,99,99,1,208201,738063
2014005092,1,1,2,7900,1011,,9999,,,,,,51,2014,1,24,41,4,1,6,9,3,11,8,3,0,1,1,2,3,11,,9,9,9,9,9,0,0,9,4,42,422,0,13,3,188304,666846
2014005097,1,1,1,8300,149,112,,20010314,,,,,52,2014,2,5,41,4,1,4,1,3,2,8,0,2,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,178991,653556
2014005100,1,1,1,6200,218,316,,10032,,,,,20,2014,4,13,42,4,1,1,9,3,1,9,1,0,1,1,2,3,1,7,1,1,9,9,9,3,3,2,5,51,513,0,14,1,176100,658217
2014005101,1,1,2,6100,826,,11,,,,,,20,2014,4,23,42,4,1,4,9,3,1,8,1,0,1,1,1,3,1,,1,1,9,9,9,3,2,2,5,51,512,0,14,1,184878,664887
2014005105,1,1,1,6200,503,638,,10090051,,,,,20,2014,4,28,42,4,1,2,9,3,1,9,3,0,1,1,3,3,1,7,1,1,9,9,9,3,3,1,5,51,513,0,14,1,177397,658476
2014005108,1,1,2,1161,6701,,66,,,,,,34,2014,1,1,42,4,1,4,9,2,1,8,3,0,1,1,4,3,1,7,1,1,9,9,9,2,2,1,6,62,623,0,25,2,176702,589072
2014005109,1,1,1,6400,107,105,,110002,,,,,20,2014,3,10,42,4,1,2,0,2,1,9,1,0,1,1,2,3,1,1,1,1,9,9,9,3,1,1,5,51,511,0,15,1,186374,675200
2014005112,1,1,1,8300,167,1201,,20390632,,,,,52,2014,2,13,42,4,1,5,1,3,2,8,0,2,1,1,2,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,178473,652659
2014005113,1,1,2,6600,357,,10,,,,,,20,2014,3,7,42,4,1,6,9,3,2,9,1,0,1,1,2,3,1,,1,1,9,9,6,8,0,9,5,51,513,0,14,1,179519,658133
2014005114,1,2,4,0,,,,,60,0,1110,,41,2014,3,6,42,4,1,5,9,3,2,9,2,0,4,1,1,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,224338,651561
2014005115,1,1,1,4000,163,215,,60121,,,,,11,2014,1,15,42,4,1,4,0,3,2,8,0,3,1,1,3,3,1,6,1,1,8,1,9,0,0,9,3,31,311,0,13,1,206516,747616
2014005116,1,1,2,1015,121,,9999,,,,,,61,2014,1,16,42,4,1,5,9,3,2,9,2,0,1,1,4,3,1,,1,1,9,9,9,0,0,9,1,11,111,99,16,3,213728,633468
2014005117,1,1,1,5000,2465,2309,,14900823,,,,,20,2014,2,9,42,4,1,1,1,3,2,8,1,0,1,1,4,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179716,661605
2014005118,1,1,2,2800,114,,9999,,,,,,12,2014,4,16,42,3,1,4,9,3,2,9,3,0,1,1,3,3,1,7,1,1,9,9,9,0,0,9,2,21,211,0,16,3,253436,790844
2014005119,1,1,1,6400,530,528,,510007,,,,,20,2014,4,13,42,4,1,1,1,3,2,9,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,15,1,185595,675963
2014005120,1,1,1,6900,506,522,,160006,,,,,51,2014,3,31,42,4,1,2,9,3,2,8,1,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,4,42,421,0,15,1,190988,675619
2014005142,1,1,4,0,,,,,57,0,40,,51,2014,3,1,42,4,1,7,9,3,3,8,0,2,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191601,692169
2014005153,1,1,2,3000,1257,,9999,,,,,,61,2014,2,24,42,4,1,2,9,3,5,8,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,3,215678,628994
2014005155,1,1,2,5000,230,,61,,,,,,20,2014,3,27,42,4,1,5,9,3,8,9,1,0,1,1,2,3,1,7,1,1,1,1,9,0,0,9,5,51,511,0,13,1,183403,668731
2014005156,1,1,3,0,,,,,5,6,138,2043,51,2014,2,18,42,4,1,3,9,3,8,2,0,2,5,1,3,3,1,7,1,9,6,9,9,0,0,9,9,99,999,99,99,1,194591,669190
2014005157,1,1,4,0,,,,,65,0,403,,14,2014,2,14,42,4,1,6,9,3,8,8,0,2,5,1,3,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,223798,722330
2014005158,1,1,2,5000,3019,,25,,,,,,20,2014,1,15,42,4,1,4,9,3,8,9,9,0,1,0,2,3,1,7,1,1,2,1,9,0,0,9,5,51,511,0,13,1,183774,668543
2014005170,1,1,1,8400,403,451,,9180006,,,,,52,2014,3,20,42,4,1,5,1,3,1,8,0,1,1,1,3,3,1,2,1,1,9,9,9,3,4,1,4,44,441,0,14,1,182259,644829
2014005171,1,1,1,3000,809,813,,11820152,,,,,61,2014,1,13,42,4,1,2,0,3,1,9,1,0,1,1,2,3,1,1,1,1,9,9,9,3,3,2,1,11,111,0,12,1,220480,631336
2014005172,1,2,4,0,,,,,90,0,3482,,41,2014,3,13,42,4,1,5,9,3,9,5,2,0,4,1,2,3,1,,2,2,9,9,9,0,0,9,9,99,999,99,99,1,252199,685865
2014005180,1,1,1,8300,233,247,,820008,,,,,52,2014,4,10,42,4,1,5,9,3,1,8,3,0,1,1,3,3,1,7,1,1,9,9,9,3,3,2,4,44,442,0,13,1,180511,652223
2014005181,1,1,2,1309,207,,7,,,,,,51,2014,3,16,42,1,1,1,9,3,1,8,3,0,1,1,3,3,1,,1,1,9,9,9,1,2,1,4,42,422,0,16,3,195919,661446
2014005183,1,1,1,1309,206,108,,140036,,,,,51,2014,1,31,42,4,1,6,0,3,1,8,0,2,1,1,2,3,1,1,1,1,9,9,9,4,9,1,4,42,422,0,16,1,196559,661845
2014005184,1,1,2,246,176,,9999,,,,,,34,2014,2,14,42,4,1,6,9,3,1,8,1,0,1,1,1,3,1,,1,1,9,9,7,9,0,9,6,62,621,0,16,3,161502,591961
2014005187,1,1,1,6600,620,632,,30043,,,,,20,2014,2,14,42,4,1,6,0,3,1,8,3,0,1,1,3,3,1,1,1,1,9,9,9,3,1,9,5,51,513,0,14,1,177779,659343
2014005188,1,1,1,8400,504,508,,180009,,,,,52,2014,3,2,42,4,1,1,0,3,2,9,1,0,1,1,3,3,1,5,1,1,9,9,9,0,0,9,4,44,441,0,14,1,183322,644928
2014005189,1,1,1,3000,4628,4106,,23780714,,,,,61,2014,1,27,42,4,1,2,1,3,2,9,0,3,1,1,4,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221705,637323
2014005191,1,1,1,5000,1791,1824,,480724,,,,,20,2014,3,23,42,4,1,1,0,3,2,8,1,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,176508,661044
2014005192,1,1,2,9000,845,,9999,,,,,,34,2014,4,10,42,4,1,5,9,3,2,9,3,0,1,1,3,3,1,7,1,1,9,9,9,0,0,9,6,62,623,0,14,3,181762,572800
2014005196,1,1,4,0,,,,,65,0,138,,11,2014,4,20,42,2,1,1,9,2,3,8,0,2,5,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,202003,709385
2014005209,1,1,3,0,,,,,40,4623,2859,761,51,2014,3,10,42,4,1,2,1,3,3,9,0,3,5,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191217,661621
2014005214,1,1,2,1061,307,,9999,,,,,,14,2014,3,26,42,4,1,4,9,3,5,9,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,2,23,237,0,16,3,229920,740432
2014005215,1,1,4,0,,,,,38,0,216,,61,2014,3,13,42,4,1,5,9,3,5,9,2,0,4,1,5,3,1,,2,2,9,9,9,0,0,9,9,99,999,99,99,1,199841,630472
2014005224,1,1,2,6800,254,,109,,,,,,11,2014,3,16,42,1,1,1,9,3,1,8,0,2,1,1,5,3,1,2,1,1,9,9,9,1,3,1,3,31,311,0,15,1,211197,746004
2014005228,1,1,3,0,,,,,70,75,392,1201,11,2014,2,4,42,4,1,3,1,3,2,8,0,2,4,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209297,736797
2014005229,1,1,1,3000,1508,1509,,92871078,,,,,61,2014,3,6,42,4,1,5,1,2,1,8,0,2,1,1,2,3,1,2,1,1,9,9,9,1,4,1,1,11,111,0,12,1,221089,631065
2014005230,1,1,2,2610,148,,9999,,,,,,61,2014,3,9,42,4,1,1,9,3,2,8,3,0,1,1,3,3,1,7,1,1,9,9,9,0,0,9,1,11,112,0,15,3,199634,629028
2014005241,1,1,4,0,,,,,25,0,1973,,34,2014,2,25,42,4,1,3,9,3,5,8,0,3,5,1,3,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,168256,582327
2014005247,1,1,2,3000,4251,,9999,,,,,,61,2014,1,22,43,4,1,4,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,1,8,0,9,1,11,111,0,12,2,222487,630818
2014005248,1,2,2,3780,0,,9999,,,,,,43,2014,1,25,43,4,1,7,9,2,1,9,3,0,1,1,3,4,1,,1,1,9,9,3,0,0,9,7,77,777,0,16,2,210922,622667
2014005259,1,1,1,8300,305,725,,8680004,,,,,52,2014,2,11,43,4,1,3,9,3,1,8,3,0,1,1,3,3,1,7,1,1,9,9,7,0,0,9,4,44,442,0,13,1,181860,652149
2014005263,1,1,1,5000,2378,1601,,420712,,,,,20,2014,3,30,43,4,1,1,1,3,1,8,2,0,1,1,3,3,1,2,1,1,9,9,9,1,4,1,5,51,511,0,13,1,177967,662477
2014005265,1,1,2,3000,939,,9999,,,,,,61,2014,4,8,43,4,1,3,9,3,1,9,3,0,1,1,2,3,1,,1,1,9,9,1,8,0,9,1,11,111,0,12,3,219221,633327
2014005269,1,2,4,0,,,,,60,0,1380,,41,2014,3,15,43,2,1,7,9,3,1,8,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,224523,671292
2014005276,1,1,2,9700,0,,9999,,,,,,51,2014,4,30,43,4,1,4,9,3,1,8,0,2,1,1,3,4,1,,1,1,9,9,9,0,0,9,4,42,421,0,15,2,190165,673254
2014005281,1,2,2,3641,9000,,26,,,,,,41,2014,4,14,43,2,1,2,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,4,8,0,9,7,77,777,73,19,2,228509,662147
2014005283,1,1,1,5000,1555,1511,,11920611,,,,,20,2014,4,8,43,4,1,3,0,3,1,9,0,3,1,1,0,3,1,1,1,1,9,9,9,4,9,9,5,51,511,0,13,1,179727,663713
2014005289,1,1,1,8200,104,103,,7400002,,,,,11,2014,4,8,43,4,1,3,0,3,2,8,1,0,1,1,1,3,1,5,1,1,9,9,9,0,0,9,3,31,311,0,16,1,207309,748326
2014005291,1,1,2,5000,1760,,9999,,,,,,20,2014,4,15,43,1,1,3,9,3,2,8,1,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,5,51,511,0,13,3,176277,661104
2014005292,1,1,3,0,,,,,5443,55,0,885,51,2014,4,30,43,4,1,4,1,3,2,8,0,2,4,1,4,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,194286,675900
2014005293,1,1,1,3000,1337,1334,,13820416,,,,,61,2014,4,30,43,4,1,4,9,3,2,8,0,2,1,1,2,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219303,629172
2014005295,1,1,4,0,,,,,99,0,45,,12,2014,4,19,43,3,1,7,9,3,2,9,2,0,4,1,3,3,1,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,258207,792120
2014005296,1,1,2,5000,820,,9999,,,,,,20,2014,3,10,43,4,1,2,9,3,2,9,1,0,1,1,0,3,1,5,1,1,9,9,9,0,0,9,5,51,511,0,13,3,180666,666865
2014005297,1,1,1,8300,209,263,,340009,,,,,52,2014,3,28,43,4,1,6,0,3,2,9,3,0,1,1,3,3,1,5,1,1,9,9,9,0,0,9,4,44,442,0,13,1,180924,652766
2014005298,1,1,1,7400,138,135,,7860011,,,,,51,2014,3,28,43,4,1,6,0,3,2,9,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,4,41,411,0,14,1,187586,693738
2014005303,1,1,2,7900,1003,,9999,,,,,,51,2014,3,2,43,4,1,1,9,3,2,8,2,0,1,1,0,3,1,5,2,2,9,9,9,0,0,9,4,42,422,0,13,3,186172,666986
2014005306,1,1,1,5000,2216,2231,,13390814,,,,,20,2014,1,17,43,4,1,6,0,3,2,8,0,1,1,1,2,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178695,662644
2014005307,1,2,4,0,,,,,60,0,1301,,41,2014,1,17,43,4,1,6,9,3,2,9,9,0,4,0,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,224764,665272
2014005308,1,1,1,6500,604,309,,7900007,,,,,11,2014,1,17,43,4,1,6,1,3,2,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,3,32,324,0,15,1,192225,705264
2014005309,1,1,3,0,,,,,4,1,1104,5,20,2014,1,6,43,4,1,2,1,3,2,8,3,0,3,1,5,3,1,2,2,1,9,9,9,0,0,9,9,99,999,99,99,1,183272,658417
2014005313,1,1,1,6200,311,,,,,,,,20,2014,1,23,43,4,1,5,1,3,2,9,0,3,1,1,0,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,3,176282,656849
2014005315,1,1,1,6300,503,,,,,,,,20,2014,1,21,43,4,1,3,0,3,2,9,0,3,1,1,0,3,1,5,1,1,9,9,9,0,0,9,5,51,512,0,15,3,181550,664194
2014005316,1,1,2,6600,531,,63,,,,,,20,2014,1,31,43,4,1,6,9,3,2,8,1,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178210,659519
2014005328,1,1,4,0,,,,,20,0,140,,20,2014,1,24,43,4,1,6,9,3,3,9,0,3,5,1,0,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,179890,662576
2014005333,1,1,2,7400,843,,9999,,,,,,51,2014,1,31,43,4,1,6,9,3,3,8,3,0,1,1,2,4,1,,1,1,9,9,9,0,0,9,4,41,411,0,14,3,188058,691423
2014005336,1,1,1,5000,2155,2157,,340744,,,,,20,2014,1,13,43,4,1,2,0,2,3,9,3,0,3,1,3,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177724,661310
2014005342,1,1,2,1762,0,,9999,,,,,,38,2014,2,27,43,4,1,5,9,3,3,6,0,2,4,1,3,3,1,7,1,1,9,9,9,0,0,9,6,61,611,33,52,2,168524,629787
2014005382,1,1,2,5000,2524,,112,,,,,,20,2014,4,13,43,4,1,1,9,2,3,8,0,2,1,1,4,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180749,664396
2014005397,1,1,4,0,,,,,44,,,,20,2014,4,16,43,3,1,4,9,3,4,8,1,0,1,1,5,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,189413,644850
2014005402,1,1,2,8600,416,,12,,,,,,20,2014,2,10,43,4,1,2,9,3,4,8,3,0,1,1,3,2,1,6,1,1,9,9,9,0,0,9,5,51,512,0,14,1,181295,665876
2014005405,1,1,2,3000,1794,,9999,,,,,,61,2014,2,16,43,4,1,1,9,3,4,8,1,0,1,1,3,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,3,220156,629163
2014005420,1,1,2,8600,1011,,147,,,,,,20,2014,1,29,43,4,1,4,9,3,5,9,0,3,1,1,0,3,1,5,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183645,664842
2014005421,1,1,1,5000,1439,1441,,24350531,,,,,20,2014,1,22,43,4,1,4,1,3,5,8,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177630,663381
2014005424,1,1,1,1200,1501,315,,99999999,,,,,52,2014,4,17,43,3,1,5,1,3,5,8,0,2,2,1,4,3,1,2,1,1,9,9,9,0,0,9,4,43,431,0,15,3,196322,644136
2014005425,1,1,4,0,,,,,375,0,50,,61,2014,4,24,43,4,1,5,9,3,5,9,3,0,4,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,199865,621527
2014005434,1,1,4,0,,,,,554,0,30,,51,2014,1,23,43,4,1,5,9,3,8,9,9,0,3,0,2,3,1,,1,1,6,1,9,0,0,9,9,99,999,99,99,1,191876,678075
2014005441,1,1,4,0,,,,,234,0,20,,34,2014,3,23,43,4,1,1,9,3,10,5,2,0,2,1,4,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,156314,570548
2014005442,1,1,4,0,,,,,864,0,111,,12,2014,4,6,43,4,1,1,9,1,10,9,2,0,1,1,3,3,1,,1,1,1,9,9,0,0,9,9,99,999,99,99,1,230201,766179
2014005456,1,1,2,3000,350,,9999,,,,,,61,2014,1,15,43,4,1,4,9,2,12,8,1,0,1,1,1,4,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,3,220831,632557
2014005463,1,1,2,7900,153,,2,,,,,,51,2014,1,5,43,4,1,1,9,3,15,9,3,0,1,1,3,2,1,,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189969,667960
2014005466,1,1,2,6500,6525,,9999,,,,,,11,2014,1,1,43,4,1,4,9,2,17,9,3,0,1,0,2,3,1,,1,1,9,9,9,0,0,9,3,32,324,0,15,2,192580,704660
2014005467,1,1,1,6600,725,707,,7990042,,,,,20,2014,1,8,43,4,1,4,9,2,17,8,9,0,1,0,2,3,1,7,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178135,658996
2014005473,1,1,2,2630,149,,6,,,,,,38,2014,2,19,43,4,1,4,9,3,18,8,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,6,61,612,0,16,1,178252,612797
2014005476,1,1,2,7400,519,,5,,,,,,51,2014,1,20,43,4,1,2,9,2,1,8,9,0,1,0,3,4,1,,1,1,9,9,9,3,2,2,4,41,411,0,14,1,187003,692287
2014005494,1,1,1,9700,344,313,,22150001,,,,,51,2014,1,26,43,4,1,1,0,3,2,8,3,0,1,1,2,3,1,6,1,1,2,2,9,0,0,9,4,42,421,0,15,1,191456,674887
2014005497,1,1,4,0,,,,,90,0,290,,33,2014,4,10,43,4,1,5,9,3,2,8,1,0,5,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,199401,402078
2014005500,1,1,2,922,148,,9999,,,,,,11,2014,3,31,43,4,1,2,9,3,3,9,1,0,1,1,0,5,1,,1,9,9,9,9,0,0,9,3,31,311,99,17,3,210010,740120
2014005502,1,1,4,0,,,,,4,0,1200,,20,2014,3,23,43,4,1,1,9,2,3,8,0,2,5,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,185824,667686
2014005510,1,1,2,1290,0,,9999,,,,,,51,2014,2,15,43,4,1,7,9,3,3,9,3,0,4,1,3,3,1,7,1,1,9,9,9,0,0,9,4,41,412,99,28,2,203572,696928
2014005522,1,1,2,1139,117,,9999,,,,,,12,2014,1,24,43,4,1,6,9,3,4,9,0,2,1,0,3,3,1,,1,1,9,9,9,0,0,9,2,24,242,0,16,3,229651,758631
2014005524,1,2,4,0,,,,,417,0,40,,43,2014,1,10,43,4,1,6,9,3,8,4,1,0,4,1,3,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,218738,633147
2014005527,1,1,2,8600,3308,,11,,,,,,20,2014,2,11,43,4,1,3,9,3,12,9,3,0,1,0,2,1,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,185303,662930
2014005534,1,1,2,7900,129,,56,,,,,,51,2014,2,9,44,4,1,1,9,3,1,8,1,0,1,1,3,3,1,,1,1,9,9,9,1,2,2,4,42,422,0,13,1,188903,666279
2014005535,1,1,2,5000,1135,,89,,,,,,20,2014,2,26,44,4,1,4,9,3,1,9,2,0,1,1,3,3,1,7,1,1,9,9,9,3,2,9,5,51,511,0,13,1,178625,663684
2014005538,1,1,4,0,,,,,411,0,130,,52,2014,1,2,44,4,1,5,9,3,2,9,0,3,1,0,3,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184531,639546
2014005539,1,1,1,6900,532,502,,200006,,,,,51,2014,1,2,44,4,1,5,1,3,2,8,2,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,42,421,0,15,1,190876,675464
2014005544,1,1,4,0,,,,,75,0,280,,14,2014,3,15,44,2,1,7,9,3,2,8,2,0,5,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,219319,734285
