,id,fcode_type,yishuv_symbol,yishuv_name,school_name,school_latin_name,usg,usg_code,e_ord,n_ord,longitude,latitude,geom,data_year,prdct_ver,x,y
286,54446961,252,7100,אשקלון,"חווה לחינוך חקלאי אורות הסביבה ע""ש עלי בן צבי",,13,5300,158531.8467,619909.6243,34.56206204,31.67010112,0101000020e6100000c00f20a6f1474140b9693bbf8bab3f40,-1,,158531.8467,619909.6243
287,54447317,252,7100,אשקלון,"בית ספר - מעיין חיים ושלום ש""ס לבנים",,13,5310,160198.8412,618142.5886,34.57974623,31.65425318,0101000020e610000026eadc1f354a41406d67eb227da73f40,2014,,160198.8412,618142.5886
288,54453140,252,7100,אשקלון,בית ספר נוף ים ב,,13,5310,159181.2449,621735.282,34.56879741,31.68659922,0101000020e6100000f0ff805ace484140ef5b6bf7c4af3f40,2014,,159181.2449,621735.282
289,54451069,252,7100,אשקלון,מרכז תורני חינוכי נצח ישראל,,13,5300,157654.5661,618060.5835,34.55292802,31.65337954,0101000020e610000095786958c6464140ef2cace143a73f40,2014,,157654.5661,618060.5835
290,54451226,252,7100,אשקלון,"בית ספר - תורני ע""ש הרב עוזיאל",,13,5312,158933.0473,618642.732,34.56637058,31.65869747,0101000020e61000001e42c7d47e484140a29bbb65a0a83f40,-1,,158933.0473,618642.732
291,54452392,252,7100,אשקלון,"בית ספר - חב""ד אור חיה",,13,5312,158529.9771,617922.6581,34.56216562,31.6521825,0101000020e6100000f46a040bf54741400686ac6ef5a63f40,-1,,158529.9771,617922.6581
292,54449382,252,7100,אשקלון,בית ספר - תיכונית צביה,,13,5337,160529.6952,618508.1065,34.58321239,31.65756648,0101000020e610000004d61eb4a64a4140bc8bde4656a83f40,2014,,160529.6952,618508.1065
293,54446245,252,7100,אשקלון,"מקיף מ""מ עירוני א",,13,5330,159538.6525,619451.9852,34.57270618,31.66602712,0101000020e610000096a8a46f4e49414029a6dac080aa3f40,2014,,159538.6525,619451.9852
294,54451827,252,7100,אשקלון,"בית ספר - ממ""ד ברנע",,13,5312,159864.1656,621253.6177,34.57602897,31.68229125,0101000020e61000006bd93951bb494140d218ada3aaae3f40,-1,,159864.1656,621253.6177
295,54446150,252,7100,אשקלון,המכללה - האקדמית אשקלון,,13,5370,159451.8838,619830.0598,34.57176818,31.66943208,0101000020e610000029ff20b32f494140467e9ae65fab3f40,-1,,159451.8838,619830.0598
296,54450778,252,7100,אשקלון,בית ספר - עירוני ב,,13,5332,159466.9794,619235.4853,34.57196369,31.66407097,0101000020e610000055862f1b364941407d5f1a8e00aa3f40,-1,,159466.9794,619235.4853
297,54448216,252,7100,אשקלון,"בית ספר - מ""מ קהילתי אילנות",,13,5310,158946.0764,619791.558,34.56643714,31.66905831,0101000020e610000017c51f03814841402991c86747ab3f40,-1,,158946.0764,619791.558
298,54451549,252,7100,אשקלון,"בית ספר - ממ""ד סיני",,13,5312,158995.9166,620104.5624,34.56694339,31.67188362,0101000020e6100000df5ddb99914841403b9e9e9000ac3f40,-1,,158995.9166,620104.5624
299,54446916,252,7100,אשקלון,"בית ספר - מ""מ קהילתי ע""ש ח.ארלוזורוב",,13,5310,158769.384,618730.0433,34.56463966,31.65947621,0101000020e6100000bedcc41c46484140a670d26ed3a83f40,2014,,158769.384,618730.0433
300,54447342,252,7100,אשקלון,"בית ספר - מ""מ בית יחזקאל ע""ש דר יחזקאל זונאבנד",,13,5310,159059.1804,620867.8212,34.5675635,31.67877003,0101000020e61000009f73b7eba5484140dd5a68dfc3ad3f40,2014,,159059.1804,620867.8212
301,54448986,252,7100,אשקלון,ישיבת - נחלת אשקלון,,13,5340,159038.8669,619837.9215,34.5674127,31.66948131,0101000020e6100000e4eab6faa0484140b5bb8b2063ab3f40,2014,,159038.8669,619837.9215
302,54452778,252,7100,אשקלון,"מקיף אורט ע""ש הנרי רונסון",,13,5330,159515.1704,619620.3892,34.5724483,31.66754457,0101000020e61000004d9363fc45494140bbc57033e4aa3f40,2014,,159515.1704,619620.3892
303,54447410,252,7100,אשקלון,"בית ספר - רמב""ם",,13,5312,160510.4977,618372.551,34.58301812,31.65634304,0101000020e61000000d307756a04a4140d9c1f31806a83f40,2014,,160510.4977,618372.551
304,54451420,252,7100,אשקלון,בית ספר נוף ים א,,13,5310,159184.1706,621814.7761,34.56882338,31.68731625,0101000020e61000006c265b34cf48414065c22ff5f3af3f40,2014,,159184.1706,621814.7761
305,54448475,252,7100,אשקלון,"מוסדות היכל דוד אשקלון של ש""ס",,13,5340,157840.1256,617740.7816,34.55490435,31.65050553,0101000020e61000003ed4111b074741409737c98787a63f40,2014,,157840.1256,617740.7816
306,54446388,252,7100,אשקלון,"בית ספר - מ""מ קהילתי נווה דקלים",,13,5310,160586.3688,620657.315,34.583681,31.67695107,0101000020e6100000f6251b0fb64a414068a452aa4cad3f40,2014,,160586.3688,620657.315
307,54451786,252,6000,באקה אל-גרביה,בית ספר - אלקאסמי,,13,5330,203356.2685,702227.6984,35.03335514,32.41395101,0101000020e61000000cba31fb448441404f0cc158fc344040,2014,,203356.2685,702227.6984
308,54449690,252,6000,באקה אל-גרביה,גן ילדים - בראעב אלע'דיי,,13,5305,204117.8784,702086.0622,35.04145386,32.41268455,0101000020e6100000197f2e5c4e85414041e8ead8d2344040,2014,,204117.8784,702086.0622
309,54449583,252,6000,באקה אל-גרביה,בית ספר אלרחמה לחינוך מיוחד,,13,5300,205122.7775,702924.2762,35.05212376,32.4202565,0101000020e6100000b445cafdab86414039b709f7ca354040,2014,,205122.7775,702924.2762
310,54452411,252,6000,באקה אל-גרביה,מכללת - אל קאסמי,,13,5370,203416.6534,703086.9987,35.0339825,32.4217006,0101000020e61000007311df89598441400fda0649fa354040,2014,,203416.6534,703086.9987
311,54449431,252,6000,באקה אל-גרביה,בית ספר - עומר בן אלח'טאב,,13,5310,204604.6187,701419.3819,35.04663863,32.40667935,0101000020e6100000454a2f41f8854140b11aa6110e344040,-1,,204604.6187,701419.3819
312,54448682,252,6000,באקה אל-גרביה,בית ספר - ממלכתי אל חכאמה,,13,5310,204995.5772,702943.5107,35.05077114,32.4204283,0101000020e6100000b9f030ab7f8641400c683398d0354040,-1,,204995.5772,702943.5107
313,54447567,252,6000,באקה אל-גרביה,בית ספר  אלעטאא ואדי,,13,5300,204876.3806,701459.5841,35.04952679,32.40704546,0101000020e6100000b6a9d3e456864140b757cd101a344040,2014,,204876.3806,701459.5841
314,54451378,252,6000,באקה אל-גרביה,בית ספר - אלשאפעי,,13,5310,205180.0718,702994.0069,35.05273182,32.42088603,0101000020e6100000e52d91eabf864140bd18eb97df354040,2014,,205180.0718,702994.0069
315,65108527,252,6000,באקה אל-גרביה,אלח'וארמזי,,13,5310,203524.3248,703906.4495,35.0351134,32.42909152,0101000020e61000005f538c987e8441400ab28e78ec364040,2014,,203524.3248,703906.4495
316,65108540,252,6000,באקה אל-גרביה,אבן סינא,,13,5320,204027.8287,703789.0961,35.04046879,32.42804037,0101000020e610000083c7d0142e8541404542df06ca364040,2014,,204027.8287,703789.0961
317,54448006,252,6000,באקה אל-גרביה,בית ספר - אל ג'זאלי,,13,5310,204123.7087,702671.3172,35.04150635,32.41796215,0101000020e6100000c5e97f1450854140a19ba2c87f354040,-1,,204123.7087,702671.3172
318,54451649,252,6000,באקה אל-גרביה,גן ילדים,,13,5305,205062.0062,702975.5354,35.05147689,32.42071795,0101000020e6100000608673cb968641408a0bf615da354040,-1,,205062.0062,702975.5354
319,54449113,252,6000,באקה אל-גרביה,בית ספר - אבו ח'לדון,,13,5310,203406.1435,703224.8309,35.03386842,32.42294335,0101000020e61000003322e6cc55844140c427f80123364040,-1,,203406.1435,703224.8309
320,54451709,252,6000,באקה אל-גרביה,גן ילדים - אשכול גנים ריאד סאלחי,,13,5305,203768.3673,702040.2863,35.03773913,32.4122669,0101000020e61000009390c4a2d4844140955c6a29c5344040,2014,,203768.3673,702040.2863
321,54447127,252,2530,באר יעקב,בית ספר - נווה ארץ,,13,5310,184902.3068,649098.2283,34.83909717,31.93442721,0101000020e610000078a83b89676b41404971239f36ef3f40,-1,,184902.3068,649098.2283
322,54450910,252,2530,באר יעקב,"סמינר באר יעקוב ע""ש שמואל ופני וולפסון",,13,5370,184613.2463,649457.7707,34.83602744,31.93766074,0101000020e6100000e7ad78f2026b41400c0bc5880af03f40,-1,,184613.2463,649457.7707
323,54446676,252,2530,באר יעקב,ישיבת - נוה ארץ,,13,5340,185376.4498,649378.6624,34.84410133,31.9369705,0101000020e6100000186e2b830b6c414018d1764cddef3f40,-1,,185376.4498,649378.6624
324,54452807,252,2530,באר יעקב,בית ספר - בית יעקב,,13,5332,184962.0992,650221.7093,34.83968945,31.9445606,0101000020e6100000eb45a3f17a6b4140141736b9cef13f40,2014,,184962.0992,650221.7093
325,54446273,252,2530,באר יעקב,"בית ספר - חקלאי ע""ש יוהנה ז'בוטינסקי",,13,5330,183542.5748,649868.8515,34.82468952,31.94133451,0101000020e610000081e01a6d8f694140d30b674cfbf03f40,2014,,183542.5748,649868.8515
326,65107129,252,2530,באר יעקב,גן ילדים - גן סביון,,13,5305,184370.4267,649651.8773,34.83345251,31.93940372,0101000020e61000000c9c6492ae6a414008241fc37cf03f40,2014,,184370.4267,649651.8773
327,54448548,252,2530,באר יעקב,בית ספר - גני מנחם,,13,5310,184800.5382,649722.592,34.83799863,31.94005463,0101000020e6100000aef8028a436b4140aa4d946ba7f03f40,2014,,184800.5382,649722.592
328,54448805,252,2530,באר יעקב,"בית ספר - ממלכתי דתי רשב""י",,13,5312,184459.7209,650333.3236,34.83437221,31.94555176,0101000020e6100000145265b5cc6a414010e01dae0ff23f40,2014,,184459.7209,650333.3236
329,65108091,252,2530,באר יעקב,גן ילדים - גן דקל,,13,5305,185283.7802,649931.8758,34.84310181,31.94195661,0101000020e6100000ff9296c2ea6b41407633821124f13f40,2014,,185283.7802,649931.8758
330,65108092,252,2530,באר יעקב,גן ילדים - גן דולב,,13,5305,185388.3992,650061.0631,34.84420369,31.94312476,0101000020e610000034dbd3dd0e6c4140733fd09f70f13f40,2014,,185388.3992,650061.0631
331,65108093,252,2530,באר יעקב,גן ילדים - גן דובדבן,,13,5305,185337.0843,650065.8611,34.84366082,31.94316649,0101000020e61000008468e713fd6b4140ad3bed5b73f13f40,2014,,185337.0843,650065.8611
332,65107514,252,2530,באר יעקב,בית ספר - צאלון,,13,5310,184379.8805,649529.4183,34.83355693,31.93829968,0101000020e610000022da54feb16a41408072676834f03f40,2014,,184379.8805,649529.4183
333,65107515,252,2530,באר יעקב,בית ספר - תלמים,,13,5310,185498.6426,650028.0412,34.84537078,31.94283027,0101000020e6100000098c161c356c4140305417535df13f40,2014,,185498.6426,650028.0412
334,65107839,252,2530,באר יעקב,גן ילדים - גן נחליאל,,13,5305,184375.9248,649264.4238,34.83352469,31.93590983,0101000020e6100000b1fae1efb06a4140dcda5fc997ef3f40,2014,,184375.9248,649264.4238
335,54452465,252,2530,באר יעקב,גן ילדים - גן ערבה,,13,5305,184887.4629,649354.1408,34.83893106,31.93673458,0101000020e61000003926cd17626b4140de2162d6cdef3f40,2014,,184887.4629,649354.1408
336,54449989,252,2530,באר יעקב,בית ספר - ממלכתי הדרים,,13,5310,184540.5004,649243.2581,34.83526586,31.93572403,0101000020e61000002915e0fde96a41406bee2a9c8bef3f40,2014,,184540.5004,649243.2581
337,54453106,252,2530,באר יעקב,ישיבת - באר יעקוב,,13,5340,184548.0315,649839.9666,34.83532399,31.94110539,0101000020e61000009f4e81e5eb6a4140ab236848ecf03f40,2014,,184548.0315,649839.9666
338,54452836,252,9000,באר שבע,האוניברסיטה - הפתוחה באר שבע,,13,5380,179507.7353,572444.8784,34.78515792,31.24295558,0101000020e6100000364c020e80644140107b3e56323e3f40,-1,,179507.7353,572444.8784
339,54450440,252,9000,באר שבע,בית ספר - בן גוריון,,13,5310,181916.2177,575383.5957,34.81032983,31.26953971,0101000020e610000060694be3b86741405f6cef8d00453f40,-1,,181916.2177,575383.5957
340,54450456,252,9000,באר שבע,גן ילדים - גן המעפילים,,13,5305,181522.1307,573107.7254,34.8062781,31.24900101,0101000020e6100000927deb1e34674140f89eba87be3f3f40,-1,,181522.1307,573107.7254
341,54447338,252,9000,באר שבע,"בית ספר - אמי""ת",,13,5337,181022.3865,573763.7772,34.80100674,31.25490154,0101000020e610000079168c63876641400200323a41413f40,-1,,181022.3865,573763.7772
342,54449916,252,9000,באר שבע,גן ילדים - גן יהלום,,13,5305,178934.7456,574052.6222,34.7790782,31.25743595,0101000020e610000066039fd5b863414090108a52e7413f40,-1,,178934.7456,574052.6222
343,54451216,252,9000,באר שבע,ישיבת - באר שבע,,13,5340,179305.323,572226.081,34.78304195,31.24097531,0101000020e6100000b252f7b73a644140ed97d38eb03d3f40,-1,,179305.323,572226.081
344,54451246,252,9000,באר שבע,בית ספר - גאולים,,13,5310,179265.3299,572168.213,34.78262447,31.24045203,0101000020e610000084d9e3092d644140581ba5438e3d3f40,-1,,179265.3299,572168.213
345,54450724,252,9000,באר שבע,"בית ספר - מ""מ לאומניות אפיק",,13,5310,177838.1997,574495.4393,34.76754756,31.26139105,0101000020e61000008c299aff3e62414094371b86ea423f40,-1,,177838.1997,574495.4393
346,54446775,252,9000,באר שבע,"מקיף י""א ע""ש רבין",,13,5330,177693.4114,574255.1705,34.76603744,31.25921891,0101000020e6100000e127cc830d6241406cf4a42b5c423f40,-1,,177693.4114,574255.1705
347,54446716,252,9000,באר שבע,בית ספר - משכן מאיר,,13,5312,180203.551,574336.608,34.79238784,31.26004059,0101000020e61000002846f9f66c654140bbae250592423f40,-1,,180203.551,574336.608
348,54447850,252,9000,באר שבע,"בית ספר - אור ע""ש זבולון המר",,13,5312,177545.9077,574082.7414,34.76449603,31.2576585,0101000020e6100000cb628301db61414053094fe8f5413f40,-1,,177545.9077,574082.7414
349,54446885,252,9000,באר שבע,"בית ספר - מקיף ע""ש רגר",,13,5330,177959.3519,571665.8257,34.76893671,31.23587532,0101000020e61000006912a3846c62414063553153623c3f40,-1,,177959.3519,571665.8257
350,54448234,252,9000,באר שבע,"תל""ם תיכון של המכללה למינהל",,13,5330,181127.7306,573388.1943,34.80212705,31.25151765,0101000020e6100000557e6319ac664140e51df17563403f40,-1,,181127.7306,573388.1943
